b	epr	epra	sepr	seprs	sepra	seprsa
338.467	-298	64.9463	-371	-161.714	157.351	92.4052
338.471	-298	64.7734	-372	-162.714	156.795	92.022
338.474	-297	64.6038	-373	-163.714	156.236	91.6321
338.477	-296	64.4377	-373	-163.714	155.676	91.2386
338.481	-297	64.2682	-372	-162.714	155.12	90.8521
338.484	-298	64.0952	-372	-162.714	154.564	90.469
338.488	-300	63.9155	-372	-162.714	154.008	90.0927
338.491	-300	63.7357	-371	-161.714	153.455	89.7198
338.494	-302	63.549	-371	-161.714	152.903	89.3538
338.498	-304	63.3556	-372	-162.714	152.347	88.9911
338.501	-306	63.1553	-373	-163.714	151.787	88.6319
338.505	-307	62.9515	-373	-163.714	151.228	88.2761
338.508	-306	62.7512	-371	-161.714	150.675	87.9238
338.512	-302	62.5646	-370	-160.714	150.126	87.5612
338.515	-298	62.3917	-369	-159.714	149.58	87.1883
338.518	-296	62.2255	-369	-159.714	149.034	86.8086
338.522	-298	62.0526	-368	-158.714	148.492	86.4391
338.525	-298	61.8796	-367	-157.714	147.953	86.0731
338.529	-297	61.7101	-368	-158.714	147.41	85.7002
338.532	-298	61.5372	-369	-159.714	146.864	85.3273
338.535	-298	61.3642	-370	-160.714	146.315	84.951
338.539	-297	61.1947	-372	-162.714	145.759	84.5644
338.542	-295	61.032	-375	-165.714	145.193	84.1608
338.546	-292	60.8795	-377	-167.714	144.62	83.7401
338.549	-289	60.7374	-379	-169.714	144.04	83.3022
338.553	-285	60.6088	-379	-169.714	143.46	82.8507
338.556	-283	60.4872	-379	-169.714	142.88	82.3924
338.559	-283	60.3655	-378	-168.714	142.303	81.9374
338.563	-282	60.2473	-376	-166.714	141.733	81.4859
338.566	-278	60.1427	-374	-164.714	141.17	81.0276
338.57	-276	60.0449	-373	-163.714	140.611	80.5658
338.573	-276	59.9472	-373	-163.714	140.051	80.104
338.577	-276	59.8495	-373	-163.714	139.492	79.6423
338.58	-278	59.7449	-371	-161.714	138.939	79.1942
338.583	-279	59.6369	-369	-159.714	138.393	78.7563
338.587	-280	59.5255	-368	-158.714	137.851	78.3253
338.59	-282	59.4072	-367	-157.714	137.312	77.9046
338.594	-284	59.2821	-367	-157.714	136.773	77.4907
338.597	-283	59.1605	-367	-157.714	136.234	77.0734
338.6	-281	59.0456	-367	-157.714	135.695	76.6492
338.604	-281	58.9308	-368	-158.714	135.152	76.2217
338.607	-279	58.8228	-369	-159.714	134.607	75.7838
338.611	-278	58.7182	-369	-159.714	134.061	75.3426
338.614	-279	58.6102	-369	-159.714	133.515	74.9047
338.618	-279	58.5022	-371	-161.714	132.962	74.46
338.621	-278	58.3976	-370	-160.714	132.413	74.0154
338.624	-279	58.2897	-371	-161.714	131.86	73.5707
338.628	-282	58.1714	-372	-162.714	131.304	73.1328
338.631	-284	58.0463	-371	-161.714	130.752	72.7053
338.635	-284	57.9212	-369	-159.714	130.206	72.2845
338.638	-283	57.7995	-365	-155.714	129.674	71.8741
338.641	-283	57.6779	-363	-153.714	129.148	71.4704
338.645	-284	57.5528	-361	-151.714	128.63	71.077
338.648	-285	57.4243	-359	-149.714	128.118	70.6939
338.652	-285	57.2958	-358	-148.714	127.61	70.3142
338.655	-284	57.1707	-356	-146.714	127.109	69.9379
338.659	-283	57.049	-355	-145.714	126.611	69.5616
338.662	-283	56.9273	-354	-144.714	126.116	69.1887
338.665	-282	56.8091	-353	-143.714	125.625	68.8158
338.669	-282	56.6908	-353	-143.714	125.134	68.4429
338.672	-284	56.5658	-352	-142.714	124.646	68.0803
338.676	-287	56.4304	-351	-141.714	124.162	67.7314
338.679	-288	56.2916	-349	-139.714	123.684	67.3927
338.682	-285	56.1631	-348	-138.714	123.21	67.0471
338.686	-282	56.0449	-349	-139.714	122.733	66.6879
338.689	-280	55.9335	-350	-140.714	122.252	66.3185
338.693	-279	55.8255	-352	-142.714	121.764	65.9388
338.696	-279	55.7175	-353	-143.714	121.273	65.5556
338.7	-278	55.6129	-353	-143.714	120.782	65.1691
338.703	-278	55.5083	-353	-143.714	120.291	64.7825
338.706	-278	55.4037	-355	-145.714	119.793	64.3891
338.71	-280	55.2923	-355	-145.714	119.295	64.0026
338.713	-282	55.1741	-354	-144.714	118.8	63.6263
338.717	-281	55.0592	-354	-144.714	118.306	63.2466
338.72	-277	54.9581	-351	-141.714	117.822	62.8634
338.724	-275	54.8638	-349	-139.714	117.344	62.4803
338.727	-272	54.7797	-347	-137.714	116.873	62.0937
338.73	-272	54.6956	-346	-136.714	116.406	61.7106
338.734	-274	54.6047	-345	-135.714	115.942	61.3377
338.737	-276	54.507	-345	-135.714	115.479	60.9717
338.741	-278	54.4024	-345	-135.714	115.015	60.6125
338.744	-282	54.2842	-345	-135.714	114.551	60.267
338.747	-285	54.1557	-344	-134.714	114.091	59.9351
338.751	-287	54.0203	-344	-134.714	113.63	59.6101
338.754	-286	53.8884	-344	-134.714	113.17	59.2816
338.758	-286	53.7565	-344	-134.714	112.71	58.9532
338.761	-285	53.6279	-345	-135.714	112.246	58.618
338.765	-286	53.496	-343	-133.714	111.789	58.2929
338.768	-286	53.3641	-342	-132.714	111.335	57.9713
338.771	-288	53.2253	-340	-130.714	110.889	57.6634
338.775	-290	53.0797	-339	-129.714	110.445	57.3657
338.778	-291	52.9307	-339	-129.714	110.002	57.0715
338.782	-291	52.7817	-339	-129.714	109.559	56.7772
338.785	-293	52.6258	-340	-130.714	109.112	56.4864
338.788	-294	52.4665	-340	-130.714	108.666	56.199
338.792	-292	52.3141	-340	-130.714	108.219	55.9048
338.795	-291	52.1651	-340	-130.714	107.772	55.6071
338.799	-290	52.0195	-340	-130.714	107.325	55.306
338.802	-288	51.8807	-339	-129.714	106.882	55.0015
338.806	-283	51.7591	-336	-126.714	106.449	54.6902
338.809	-277	51.6579	-333	-123.714	106.026	54.3686
338.812	-273	51.5704	-332	-122.714	105.607	54.0367
338.816	-271	51.4898	-330	-120.714	105.195	53.7049
338.819	-270	51.4125	-327	-117.714	104.792	53.3798
338.823	-270	51.3353	-325	-115.714	104.397	53.0617
338.826	-271	51.2547	-322	-112.714	104.012	52.7572
338.829	-272	51.1706	-320	-110.714	103.634	52.4629
338.833	-273	51.0831	-320	-110.714	103.255	52.1721
338.836	-274	50.9922	-319	-109.714	102.88	51.8881
338.84	-277	50.8911	-319	-109.714	102.505	51.6144
338.843	-280	50.7796	-319	-109.714	102.131	51.3509
338.847	-280	50.6682	-319	-109.714	101.756	51.0874
338.85	-284	50.5431	-318	-108.714	101.384	50.841
338.853	-286	50.4112	-315	-105.714	101.023	50.6117
338.857	-284	50.2861	-314	-104.714	100.665	50.379
338.86	-282	50.1679	-315	-105.714	100.304	50.136
338.864	-281	50.053	-316	-106.714	99.9393	49.8862
338.867	-284	49.9279	-319	-109.714	99.5644	49.6364
338.871	-289	49.7858	-324	-114.714	99.1724	49.3866
338.874	-294	49.6265	-327	-117.714	98.7701	49.1437
338.877	-298	49.4535	-329	-119.714	98.3611	48.9075
338.881	-298	49.2806	-331	-121.714	97.9451	48.6646
338.884	-298	49.1076	-332	-122.714	97.5258	48.4182
338.888	-297	48.9381	-333	-123.714	97.103	48.165
338.891	-297	48.7686	-334	-124.714	96.6769	47.9083
338.894	-298	48.5956	-335	-125.714	96.2473	47.6517
338.898	-300	48.4158	-336	-126.714	95.8143	47.3985
338.901	-298	48.2429	-336	-126.714	95.3813	47.1384
338.905	-295	48.0802	-336	-126.714	94.9483	46.8681
338.908	-291	47.9311	-334	-124.714	94.5221	46.5909
338.912	-285	47.8026	-332	-122.714	94.1027	46.3001
338.915	-280	47.6912	-329	-119.714	93.6937	46.0024
338.918	-275	47.5969	-327	-117.714	93.2914	45.6945
338.922	-269	47.5231	-326	-116.714	92.8926	45.3695
338.925	-263	47.4698	-324	-114.714	92.5006	45.0308
338.929	-258	47.4336	-325	-115.714	92.1052	44.6716
338.932	-255	47.4076	-324	-114.714	91.7132	44.3056
338.935	-254	47.3851	-324	-114.714	91.3212	43.9361
338.939	-255	47.3592	-323	-113.714	90.9327	43.5735
338.942	-257	47.3264	-323	-113.714	90.5441	43.2177
338.946	-259	47.2868	-323	-113.714	90.1555	42.8687
338.949	-260	47.2437	-322	-112.714	89.7704	42.5266
338.953	-260	47.2007	-321	-111.714	89.3886	42.1879
338.956	-260	47.1577	-321	-111.714	89.0069	41.8492
338.959	-262	47.1078	-320	-110.714	88.6286	41.5208
338.963	-263	47.0545	-322	-112.714	88.2434	41.189
338.966	-264	46.9978	-323	-113.714	87.8549	40.8571
338.97	-264	46.941	-325	-115.714	87.4595	40.5184
338.973	-261	46.8946	-327	-117.714	87.0572	40.1626
338.976	-261	46.8481	-328	-118.714	86.6516	39.8034
338.98	-260	46.8051	-329	-119.714	86.2425	39.4374
338.983	-259	46.7655	-330	-120.714	85.83	39.0645
338.987	-259	46.7259	-330	-120.714	85.4175	38.6916
338.99	-260	46.6828	-329	-119.714	85.0084	38.3256
338.994	-261	46.6364	-328	-118.714	84.6027	37.9664
338.997	-264	46.5796	-327	-117.714	84.2005	37.6209
339	-269	46.5058	-328	-118.714	83.7948	37.289
339.004	-273	46.4183	-328	-118.714	83.3892	36.9708
339.007	-276	46.3206	-327	-117.714	82.9869	36.6663
339.011	-278	46.216	-326	-116.714	82.5881	36.3721
339.014	-277	46.1149	-325	-115.714	82.1927	36.0778
339.018	-278	46.0103	-324	-114.714	81.8007	35.7904
339.021	-275	45.916	-324	-114.714	81.4087	35.4927
339.024	-273	45.8285	-323	-113.714	81.0202	35.1917
339.028	-272	45.7444	-322	-112.714	80.635	34.8906
339.031	-271	45.6638	-320	-110.714	80.2567	34.5929
339.035	-272	45.5797	-319	-109.714	79.8818	34.3021
339.038	-271	45.4991	-318	-108.714	79.5103	34.0112
339.041	-270	45.4218	-315	-105.714	79.1491	33.7273
339.045	-270	45.3446	-313	-103.714	78.7947	33.4501
339.048	-270	45.2674	-312	-102.714	78.4438	33.1764
339.052	-273	45.1799	-310	-100.714	78.0996	32.9197
339.055	-276	45.0822	-309	-99.714	77.7589	32.6768
339.059	-280	44.9708	-309	-99.714	77.4182	32.4475
339.062	-285	44.8422	-310	-100.714	77.0741	32.2319
339.065	-287	44.7069	-310	-100.714	76.73	32.0231
339.069	-291	44.5579	-311	-101.714	76.3824	31.8246
339.072	-293	44.402	-311	-101.714	76.0349	31.6329
339.076	-293	44.2462	-311	-101.714	75.6873	31.4412
339.079	-293	44.0903	-312	-102.714	75.3364	31.2461
339.082	-290	43.9447	-313	-103.714	74.982	31.0373
339.086	-288	43.8059	-314	-104.714	74.6242	30.8183
339.089	-287	43.6706	-315	-105.714	74.263	30.5924
339.093	-286	43.5387	-318	-108.714	73.8915	30.3528
339.096	-285	43.4102	-320	-110.714	73.5132	30.103
339.1	-282	43.2919	-320	-110.714	73.1349	29.843
339.103	-279	43.1839	-321	-111.714	72.7532	29.5692
339.106	-276	43.0862	-322	-112.714	72.368	29.2818
339.11	-275	42.9918	-323	-113.714	71.9794	28.9876
339.113	-275	42.8975	-322	-112.714	71.5943	28.6968
339.117	-277	42.7964	-321	-111.714	71.2125	28.4162
339.12	-280	42.685	-319	-109.714	70.8377	28.1527
339.123	-282	42.5667	-318	-108.714	70.4662	27.8995
339.127	-285	42.4382	-317	-107.714	70.0981	27.66
339.13	-286	42.3063	-315	-105.714	69.7369	27.4307
339.134	-288	42.1675	-314	-104.714	69.3791	27.2116
339.137	-289	42.0253	-313	-103.714	69.0247	26.9994
339.141	-292	41.8729	-312	-102.714	68.6738	26.8009
339.144	-295	41.7102	-311	-101.714	68.3262	26.616
339.147	-296	41.5441	-310	-100.714	67.9821	26.438
339.151	-296	41.3779	-310	-100.714	67.638	26.26
339.154	-296	41.2118	-311	-101.714	67.2904	26.0786
339.158	-296	41.0457	-312	-102.714	66.9395	25.8938
339.161	-295	40.883	-313	-103.714	66.5851	25.7021
339.165	-293	40.7272	-314	-104.714	66.2273	25.5001
339.168	-292	40.5747	-315	-105.714	65.8661	25.2913
339.171	-293	40.4189	-317	-107.714	65.498	25.0791
339.175	-295	40.2562	-318	-108.714	65.1265	24.8704
339.178	-299	40.0798	-318	-108.714	64.7551	24.6753
339.182	-302	39.8932	-318	-108.714	64.3836	24.4904
339.185	-303	39.7031	-317	-107.714	64.0155	24.3124
339.188	-303	39.5131	-314	-104.714	63.6578	24.1447
339.192	-304	39.3196	-310	-100.714	63.3136	23.994
339.195	-304	39.1262	-309	-99.714	62.9729	23.8468
339.199	-305	38.9293	-309	-99.714	62.6322	23.7029
339.202	-305	38.7324	-310	-100.714	62.2881	23.5557
339.206	-305	38.5355	-312	-102.714	61.9371	23.4016
339.209	-304	38.342	-315	-105.714	61.5759	23.2339
339.212	-305	38.1452	-316	-106.714	61.2113	23.0661
339.216	-306	37.9449	-317	-107.714	60.8432	22.8984
339.219	-306	37.7445	-316	-106.714	60.4786	22.734
339.223	-306	37.5442	-316	-106.714	60.1139	22.5697
339.226	-305	37.3474	-316	-106.714	59.7493	22.4019
339.229	-304	37.1539	-315	-105.714	59.3881	22.2342
339.233	-304	36.9604	-313	-103.714	59.0337	22.0733
339.236	-305	36.7636	-311	-101.714	58.6861	21.9226
339.24	-306	36.5632	-310	-100.714	58.342	21.7788
339.243	-307	36.3595	-310	-100.714	57.9979	21.6384
339.247	-305	36.1626	-311	-101.714	57.6504	21.4877
339.25	-301	35.9794	-311	-101.714	57.3028	21.3234
339.253	-298	35.8065	-312	-102.714	56.9519	21.1454
339.257	-294	35.6472	-312	-102.714	56.6009	20.9537
339.26	-292	35.4948	-313	-103.714	56.2465	20.7517
339.264	-291	35.3458	-314	-104.714	55.8887	20.543
339.267	-290	35.2002	-317	-107.714	55.5207	20.3205
339.271	-290	35.0545	-319	-109.714	55.1458	20.0912
339.274	-291	34.9055	-321	-111.714	54.764	19.8585
339.277	-292	34.7531	-321	-111.714	54.3823	19.6292
339.281	-292	34.6006	-321	-111.714	54.0006	19.3999
339.284	-293	34.4448	-320	-110.714	53.6223	19.1775
339.288	-293	34.2889	-320	-110.714	53.2439	18.955
339.291	-294	34.1296	-318	-108.714	52.8725	18.7428
339.294	-294	33.9704	-316	-106.714	52.5078	18.5375
339.298	-293	33.8145	-313	-103.714	52.1534	18.3389
339.301	-292	33.6621	-311	-101.714	51.8059	18.1438
339.305	-291	33.5131	-307	-97.714	51.472	17.959
339.308	-290	33.3674	-302	-92.714	51.1553	17.7878
339.312	-291	33.2184	-297	-87.714	50.8556	17.6372
339.315	-292	33.066	-292	-82.714	50.573	17.507
339.318	-294	32.9067	-288	-78.714	50.3041	17.3974
339.322	-296	32.7406	-285	-75.714	50.0454	17.3048
339.325	-299	32.5642	-283	-73.714	49.7936	17.2294
339.329	-300	32.3844	-284	-74.714	49.5384	17.1539
339.332	-302	32.1978	-286	-76.714	49.2763	17.0785
339.335	-303	32.0078	-288	-78.714	49.0074	16.9996
339.339	-303	31.8177	-291	-81.714	48.7282	16.9105
339.342	-303	31.6277	-293	-83.714	48.4422	16.8145
339.346	-303	31.4376	-297	-87.714	48.1425	16.7049
339.349	-302	31.251	-302	-92.714	47.8258	16.5748
339.353	-301	31.0678	-305	-95.714	47.4987	16.4309
339.356	-300	30.888	-307	-97.714	47.1649	16.2769
339.359	-297	30.7185	-307	-97.714	46.831	16.1125
339.363	-296	30.5524	-308	-98.714	46.4937	15.9414
339.366	-296	30.3862	-308	-98.714	46.1564	15.7702
339.37	-295	30.2235	-308	-98.714	45.8191	15.5956
339.373	-294	30.0643	-308	-98.714	45.4819	15.4176
339.376	-295	29.9016	-307	-97.714	45.148	15.2464
339.38	-296	29.7355	-308	-98.714	44.8107	15.0752
339.383	-298	29.5625	-307	-97.714	44.4768	14.9143
339.387	-301	29.3793	-306	-96.714	44.1464	14.7671
339.39	-302	29.1927	-303	-93.714	43.8262	14.6335
339.394	-300	29.0129	-300	-90.714	43.5162	14.5034
339.397	-295	28.8502	-297	-87.714	43.2166	14.3664
339.4	-293	28.6943	-296	-86.714	42.9203	14.226
339.404	-291	28.5453	-294	-84.714	42.6309	14.0856
339.407	-288	28.4065	-294	-84.714	42.3415	13.9349
339.411	-286	28.2746	-295	-85.714	42.0486	13.774
339.414	-285	28.1461	-295	-85.714	41.7558	13.6097
339.418	-284	28.021	-295	-85.714	41.4629	13.4419
339.421	-283	27.8993	-296	-86.714	41.1667	13.2673
339.424	-283	27.7777	-297	-87.714	40.867	13.0893
339.428	-283	27.656	-299	-89.714	40.5605	12.9045
339.431	-283	27.5343	-301	-91.714	40.2471	12.7128
339.435	-286	27.4024	-303	-93.714	39.9269	12.5245
339.438	-286	27.2705	-304	-94.714	39.6033	12.3328
339.441	-287	27.1351	-304	-94.714	39.2797	12.1445
339.445	-290	26.9895	-304	-94.714	38.9561	11.9665
339.448	-290	26.8439	-306	-96.714	38.6256	11.7817
339.452	-292	26.6915	-305	-95.714	38.2986	11.6071
339.455	-296	26.5254	-304	-94.714	37.975	11.4496
339.459	-300	26.3456	-303	-93.714	37.6548	11.3092
339.462	-302	26.159	-301	-91.714	37.3414	11.1825
339.465	-303	25.9689	-300	-90.714	37.0315	11.0626
339.469	-303	25.7789	-300	-90.714	36.7216	10.9427
339.472	-301	25.5956	-300	-90.714	36.4116	10.816
339.476	-299	25.4193	-300	-90.714	36.1017	10.6824
339.479	-301	25.2361	-299	-89.714	35.7952	10.5591
339.482	-303	25.046	-298	-88.714	35.4921	10.4461
339.486	-305	24.8491	-298	-88.714	35.189	10.3398
339.489	-306	24.6488	-297	-87.714	34.8893	10.2405
339.493	-307	24.4451	-299	-89.714	34.5828	10.1376
339.496	-308	24.238	-299	-89.714	34.2762	10.0383
339.5	-308	24.0308	-300	-90.714	33.9663	9.93547
339.503	-309	23.8203	-301	-91.714	33.6529	9.83267
339.506	-312	23.5995	-302	-92.714	33.3362	9.73672
339.51	-313	23.3752	-305	-95.714	33.0091	9.63392
339.513	-312	23.1544	-307	-97.714	32.6753	9.52086
339.517	-309	22.9439	-307	-97.714	32.3414	9.39756
339.52	-307	22.7401	-307	-97.714	32.0076	9.26741
339.523	-303	22.5501	-308	-98.714	31.6703	9.12017
339.527	-299	22.3737	-308	-98.714	31.333	8.95925
339.53	-294	22.2144	-308	-98.714	30.9957	8.78124
339.534	-291	22.0654	-307	-97.714	30.6618	8.59639
339.537	-290	21.9198	-306	-96.714	30.3314	8.41155
339.541	-290	21.7742	-306	-96.714	30.0009	8.2267
339.544	-290	21.6286	-306	-96.714	29.6705	8.04185
339.547	-289	21.4864	-306	-96.714	29.34	7.85359
339.551	-288	21.3477	-307	-97.714	29.0062	7.65848
339.554	-288	21.2089	-307	-97.714	28.6723	7.46338
339.558	-290	21.0633	-305	-95.714	28.3453	7.28195
339.561	-291	20.9143	-305	-95.714	28.0182	7.10394
339.565	-292	20.7618	-306	-96.714	27.6878	6.92593
339.568	-295	20.5991	-307	-97.714	27.3539	6.75476
339.571	-299	20.4228	-309	-99.714	27.0132	6.59043
339.575	-302	20.2361	-308	-98.714	26.6759	6.43976
339.578	-305	20.0393	-308	-98.714	26.3386	6.29936
339.582	-309	19.8287	-307	-97.714	26.0048	6.17605
339.585	-309	19.6181	-305	-95.714	25.6777	6.05958
339.588	-308	19.411	-303	-93.714	25.3575	5.94652
339.592	-307	19.2073	-300	-90.714	25.0476	5.84031
339.595	-306	19.007	-298	-88.714	24.7445	5.73751
339.599	-302	18.8204	-297	-87.714	24.4448	5.62446
339.602	-300	18.6406	-295	-85.714	24.152	5.5114
339.606	-300	18.4608	-295	-85.714	23.8591	5.39834
339.609	-300	18.281	-294	-84.714	23.5697	5.28872
339.612	-303	18.0909	-293	-83.714	23.2837	5.19276
339.616	-304	17.8975	-293	-83.714	22.9977	5.10022
339.619	-305	17.7006	-294	-84.714	22.7083	5.00767
339.623	-306	17.5003	-295	-85.714	22.4154	4.91513
339.626	-308	17.2932	-295	-85.714	22.1226	4.82943
339.629	-308	17.086	-296	-86.714	21.8263	4.7403
339.633	-307	16.8823	-297	-87.714	21.5266	4.64435
339.636	-304	16.6888	-299	-89.714	21.2201	4.5313
339.64	-303	16.4988	-300	-90.714	20.9102	4.4114
339.643	-304	16.3053	-300	-90.714	20.6002	4.29493
339.647	-305	16.1084	-300	-90.714	20.2903	4.18187
339.65	-306	15.9081	-300	-90.714	19.9804	4.07224
339.653	-307	15.7044	-300	-90.714	19.6704	3.96602
339.657	-311	15.487	-300	-90.714	19.3605	3.87348
339.66	-316	15.2525	-301	-91.714	19.0471	3.79462
339.664	-317	15.0146	-302	-92.714	18.7304	3.71575
339.667	-317	14.7767	-304	-94.714	18.4067	3.63005
339.671	-317	14.5388	-305	-95.714	18.0797	3.54093
339.674	-315	14.3077	-307	-97.714	17.7459	3.43813
339.677	-314	14.0801	-308	-98.714	17.4086	3.3285
339.681	-312	13.8593	-307	-97.714	17.0747	3.21544
339.684	-312	13.6384	-306	-96.714	16.7443	3.10581
339.688	-311	13.421	-305	-95.714	16.4172	2.99617
339.691	-309	13.2105	-303	-93.714	16.097	2.88653
339.694	-309	12.9999	-302	-92.714	15.7803	2.78032
339.698	-308	12.7928	-299	-89.714	15.4737	2.68094
339.701	-308	12.5856	-297	-87.714	15.174	2.5884
339.705	-306	12.3854	-295	-85.714	14.8812	2.49586
339.708	-304	12.1919	-293	-83.714	14.5952	2.40332
339.712	-303	12.0018	-291	-81.714	14.316	2.31419
339.715	-303	11.8118	-290	-80.714	14.0403	2.22849
339.718	-300	11.632	-289	-79.714	13.768	2.13595
339.722	-297	11.4625	-288	-78.714	13.499	2.03657
339.725	-296	11.2964	-286	-76.714	13.237	1.94062
339.729	-295	11.1337	-286	-76.714	12.9749	1.84123
339.732	-295	10.971	-287	-77.714	12.7094	1.73844
339.735	-293	10.8151	-288	-78.714	12.4405	1.62539
339.739	-292	10.6627	-289	-79.714	12.1682	1.5055
339.742	-291	10.5136	-290	-80.714	11.8924	1.37877
339.746	-291	10.3646	-291	-81.714	11.6132	1.24862
339.749	-291	10.2156	-293	-83.714	11.3272	1.11163
339.753	-290	10.07	-294	-84.714	11.0378	0.96781
339.756	-293	9.91414	-296	-86.714	10.7415	0.8274
339.759	-297	9.74461	-297	-87.714	10.4419	0.69725
339.763	-301	9.5614	-298	-88.714	10.1388	0.57736
339.766	-302	9.37477	-298	-88.714	9.83566	0.46089
339.77	-303	9.18472	-298	-88.714	9.53257	0.34785
