b	f3	3	3a	f7	7	7a	f12	12	12a	f17	17	17a	f23	23	23a	f30	30	30a
340.746	9.2925	-17.5222	-0.13938	9.29247	-15.0075	-0.72161	9.29245	9.00564	-2.63395	9.29244	0.89637	-3.23696	9.29241	0.57739	-0.15484	9.29238	-4.20274	-2.73391
340.748	9.29243	-21.5326	-0.17634	9.2924	-13.0155	-0.75315	9.29238	9.00623	-2.60002	9.29237	0.89685	-3.2311	9.29234	0.57753	-0.14833	9.29231	-3.20086	-2.74837
340.751	9.29236	-23.543	-0.2183	9.29233	-10.0235	-0.77726	9.29231	9.00681	-2.5661	9.2923	2.89734	-3.22027	9.29228	0.57767	-0.14183	9.29224	-2.19898	-2.76035
340.753	9.29229	-25.5534	-0.26525	9.29227	-9.03156	-0.7989	9.29225	8.0074	-2.53465	9.29223	3.89783	-3.20695	9.29221	1.57781	-0.13283	9.29218	-1.1971	-2.76984
340.756	9.29223	-27.5639	-0.3172	9.2922	-7.03959	-0.81558	9.29218	8.00798	-2.5032	9.29216	5.89832	-3.18866	9.29214	1.57795	-0.12383	9.29211	-0.19522	-2.77683
340.758	9.29216	-28.5743	-0.37166	9.29213	-6.04762	-0.8298	9.29211	9.00857	-2.46927	9.2921	4.89881	-3.17285	9.29207	0.57809	-0.11732	9.29204	1.80667	-2.77885
340.761	9.29209	-27.5847	-0.42366	9.29206	-4.05565	-0.83907	9.29204	12.0092	-2.42788	9.29203	3.8993	-3.15952	9.29201	0.57823	-0.11081	9.29197	3.80855	-2.77589
340.763	9.29202	-26.5951	-0.47321	9.29199	-3.06367	-0.84587	9.29198	13.0097	-2.38399	9.29196	4.89979	-3.14371	9.29194	0.57837	-0.1043	9.29191	4.81043	-2.77043
340.765	9.29196	-26.6056	-0.52278	9.29193	-0.0717	-0.84523	9.29191	12.0103	-2.3426	9.29189	4.90027	-3.1279	9.29187	0.57852	-0.09779	9.29184	6.81231	-2.76001
340.768	9.29189	-25.616	-0.56988	9.29186	1.92027	-0.83964	9.29184	8.01091	-2.31114	9.29182	3.90076	-3.11457	9.2918	0.57866	-0.09128	9.29177	9.81419	-2.74211
340.77	9.29182	-26.6264	-0.6195	9.29179	2.91224	-0.83158	9.29177	5.0115	-2.28714	9.29176	3.90125	-3.10125	9.29173	0.5788	-0.08477	9.2917	11.8161	-2.71924
340.773	9.29175	-26.6368	-0.66915	9.29172	3.90421	-0.82105	9.2917	1.01209	-2.27309	9.29169	3.90174	-3.08792	9.29167	0.57894	-0.07825	9.29163	13.818	-2.69139
340.775	9.29168	-25.6472	-0.71633	9.29166	3.89619	-0.81055	9.29164	-1.98733	-2.2665	9.29162	3.90223	-3.07459	9.2916	-0.42092	-0.07423	9.29157	14.8198	-2.66105
340.778	9.29162	-24.6577	-0.76106	9.29159	2.88816	-0.80255	9.29157	-3.98674	-2.26488	9.29155	3.90272	-3.06125	9.29153	-0.42078	-0.0702	9.2915	16.8217	-2.62574
340.78	9.29155	-24.6681	-0.80581	9.29152	1.88013	-0.79706	9.2915	-5.98616	-2.26822	9.29149	3.9032	-3.04792	9.29146	-0.42064	-0.06617	9.29143	18.8236	-2.58545
340.783	9.29148	-24.6785	-0.85059	9.29145	1.8721	-0.79159	9.29143	-6.98557	-2.27406	9.29142	2.90369	-3.03707	9.2914	0.5795	-0.05966	9.29136	18.8255	-2.54515
340.785	9.29141	-23.6889	-0.8929	9.29138	1.86407	-0.78614	9.29137	-8.98498	-2.28486	9.29135	1.90418	-3.02871	9.29133	0.57964	-0.05315	9.2913	18.8273	-2.50485
340.788	9.29135	-23.6993	-0.93525	9.29132	0.85604	-0.78319	9.2913	-7.9844	-2.29318	9.29128	0.90467	-3.02283	9.29126	1.57978	-0.04415	9.29123	16.8292	-2.46951
340.79	9.29128	-23.7098	-0.97761	9.29125	-0.15198	-0.78275	9.29123	-5.98381	-2.29652	9.29121	-1.09484	-3.02193	9.29119	1.57992	-0.03514	9.29116	14.8311	-2.43915
340.793	9.29121	-23.7202	-1.02001	9.29118	-3.16001	-0.78979	9.29116	-4.98322	-2.29737	9.29115	-3.09435	-3.02599	9.29112	2.58006	-0.02366	9.29109	12.833	-2.41375
340.795	9.29114	-22.7306	-1.05994	9.29111	-7.16804	-0.8068	9.29109	-5.98264	-2.30071	9.29108	-4.09387	-3.03254	9.29106	4.5802	-0.0072	9.29102	10.8349	-2.39332
340.798	9.29107	-20.741	-1.09493	9.29105	-9.17607	-0.82879	9.29103	-5.98205	-2.30405	9.29101	-4.09338	-3.03909	9.29099	6.58034	0.01424	9.29096	10.8368	-2.37288
340.8	9.29101	-18.7514	-1.12497	9.29098	-11.1841	-0.85579	9.29096	-3.98147	-2.30241	9.29094	-5.09289	-3.04813	9.29092	8.58048	0.04065	9.29089	10.8386	-2.35244
340.803	9.29094	-15.7619	-1.14758	9.29091	-11.1921	-0.8828	9.29089	-2.98088	-2.29829	9.29088	-4.0924	-3.05467	9.29085	9.58062	0.06954	9.29082	10.8405	-2.332
340.805	9.29087	-13.7723	-1.16524	9.29084	-9.20015	-0.90485	9.29082	-1.98029	-2.29168	9.29081	-3.09191	-3.05873	9.29079	8.58076	0.09595	9.29075	11.8424	-2.30906
340.808	9.2908	-11.7827	-1.17795	9.29077	-6.20818	-0.91947	9.29076	-1.97971	-2.28507	9.29074	-2.09142	-3.0603	9.29072	6.5809	0.11738	9.29069	12.8443	-2.28363
340.81	9.29074	-8.79313	-1.18323	9.29071	-4.21621	-0.92914	9.29069	-1.97912	-2.27845	9.29067	0.90906	-3.05441	9.29065	5.58104	0.13633	9.29062	13.8462	-2.25572
340.813	9.29067	-6.80355	-1.18356	9.29064	-4.22424	-0.93882	9.29062	-0.97854	-2.26935	9.2906	2.90955	-3.04355	9.29058	3.58118	0.15031	9.29055	13.848	-2.2278
340.815	9.2906	-5.81398	-1.18144	9.29057	-5.23226	-0.95102	9.29055	1.02205	-2.25527	9.29054	4.91004	-3.02772	9.29051	2.58132	0.1618	9.29048	12.8499	-2.20236
340.818	9.29053	-5.8244	-1.17934	9.2905	-6.24029	-0.96571	9.29048	1.02264	-2.24119	9.29047	5.91053	-3.00939	9.29045	2.58146	0.17329	9.29041	12.8518	-2.17691
340.82	9.29046	-5.83482	-1.17726	9.29044	-8.24832	-0.9854	9.29042	2.02322	-2.22462	9.2904	6.91102	-2.98858	9.29038	2.5816	0.18478	9.29035	12.8537	-2.15146
340.823	9.2904	-6.84524	-1.1777	9.29037	-10.2563	-1.01009	9.29035	2.02381	-2.20806	9.29033	7.91151	-2.96528	9.29031	3.58174	0.19876	9.29028	12.8556	-2.12601
340.825	9.29033	-6.85566	-1.17816	9.2903	-11.2644	-1.03728	9.29028	1.02439	-2.19398	9.29027	8.91199	-2.93949	9.29024	2.58189	0.21025	9.29021	13.8574	-2.09806
340.828	9.29026	-4.86608	-1.17368	9.29023	-13.2724	-1.06946	9.29021	0.02498	-2.18238	9.2902	9.91248	-2.91122	9.29018	1.58203	0.21926	9.29014	14.8593	-2.06763
340.83	9.29019	-3.8765	-1.16673	9.29016	-14.2804	-1.10415	9.29015	-0.97443	-2.17326	9.29013	7.91297	-2.88792	9.29011	-1.41783	0.22081	9.29008	15.8612	-2.0347
340.833	9.29013	-3.88692	-1.15981	9.2901	-15.2885	-1.14135	9.29008	1.02615	-2.15918	9.29006	4.91346	-2.87207	9.29004	-2.41769	0.21987	9.29001	16.8631	-1.99928
340.835	9.29006	-3.89735	-1.15292	9.29003	-17.2965	-1.18353	9.29001	4.02674	-2.13763	9.28999	1.91395	-2.86368	9.28997	-3.41755	0.21644	9.28994	16.865	-1.96385
340.838	9.28999	-3.90777	-1.14606	9.28996	-20.3045	-1.2332	9.28994	8.02732	-2.10613	9.28993	-0.08556	-2.86027	9.2899	-3.41741	0.21302	9.28987	16.8668	-1.92843
340.84	9.28992	-3.91819	-1.13921	9.28989	-20.3126	-1.28289	9.28987	11.0279	-2.06718	9.28986	-1.08507	-2.85934	9.28984	-4.41727	0.20711	9.2898	15.8687	-1.89548
340.843	9.28985	-3.92861	-1.1324	9.28983	-19.3206	-1.33011	9.28981	14.0285	-2.02076	9.28979	-2.08459	-2.86089	9.28977	-6.41713	0.19623	9.28974	13.8706	-1.8675
340.845	9.28979	-4.93903	-1.1281	9.28976	-18.3286	-1.37486	9.28974	15.0291	-1.97186	9.28972	-2.0841	-2.86245	9.2897	-7.41699	0.18286	9.28967	10.8725	-1.84698
340.848	9.28972	-5.94945	-1.12631	9.28969	-15.3366	-1.41218	9.28967	16.0297	-1.92047	9.28966	-1.08361	-2.86151	9.28963	-8.41685	0.167	9.2896	9.87436	-1.82894
340.85	9.28965	-6.95987	-1.12703	9.28962	-11.3447	-1.43957	9.2896	17.0302	-1.86659	9.28959	-1.08312	-2.86058	9.28957	-10.4167	0.14618	9.28953	10.8762	-1.8084
340.853	9.28958	-7.97029	-1.13026	9.28955	-7.35269	-1.45703	9.28954	17.0308	-1.81271	9.28952	-1.08263	-2.85964	9.2895	-12.4166	0.12038	9.28947	10.8781	-1.78787
340.855	9.28952	-7.98072	-1.13352	9.28949	-2.36071	-1.46208	9.28947	18.0314	-1.75634	9.28945	-0.08214	-2.85622	9.28943	-14.4164	0.08961	9.2894	10.88	-1.76732
340.858	9.28945	-6.99114	-1.13432	9.28942	1.63126	-1.45721	9.2894	19.032	-1.69749	9.28938	2.91834	-2.84533	9.28936	-14.4163	0.05884	9.28933	10.8819	-1.74678
340.86	9.28938	-7.00156	-1.13515	9.28935	3.62323	-1.44739	9.28933	20.0326	-1.63614	9.28932	5.91883	-2.82699	9.28929	-13.4162	0.03055	9.28926	11.8838	-1.72374
340.862	9.28931	-6.01198	-1.13351	9.28928	6.6152	-1.43012	9.28926	20.0332	-1.5748	9.28925	6.91932	-2.80616	9.28923	-14.416	-2.2E-4	9.28919	12.8856	-1.69821
340.865	9.28924	-7.0224	-1.13439	9.28922	7.60717	-1.41039	9.2892	20.0338	-1.51345	9.28918	7.91981	-2.78284	9.28916	-12.4159	-0.02602	9.28913	13.8875	-1.67019
340.867	9.28918	-8.03282	-1.13778	9.28915	7.59915	-1.39068	9.28913	18.0344	-1.45707	9.28911	7.9203	-2.75951	9.28909	-11.4157	-0.04933	9.28906	14.8894	-1.63968
340.87	9.28911	-8.04324	-1.1412	9.28908	5.59112	-1.37596	9.28906	16.0349	-1.40567	9.28905	6.92079	-2.73868	9.28902	-9.41559	-0.06766	9.28899	14.8913	-1.60916
340.872	9.28904	-9.05366	-1.14712	9.28901	3.58309	-1.36623	9.28899	15.0355	-1.35675	9.28898	4.92127	-2.72281	9.28896	-9.41545	-0.086	9.28892	14.8932	-1.57864
340.875	9.28897	-9.06409	-1.15308	9.28895	0.57506	-1.36399	9.28893	14.0361	-1.31032	9.28891	1.92176	-2.71441	9.28889	-9.41531	-0.10434	9.28886	14.895	-1.54811
340.877	9.28891	-10.0745	-1.16154	9.28888	0.56703	-1.36176	9.28886	14.0367	-1.26388	9.28884	-0.07775	-2.71097	9.28882	-11.4152	-0.12765	9.28879	15.8969	-1.5151
340.88	9.28884	-10.0849	-1.17003	9.28881	0.55901	-1.35955	9.28879	14.0373	-1.21744	9.28877	-0.07726	-2.70754	9.28875	-13.415	-0.15593	9.28872	14.8988	-1.48456
340.882	9.28877	-10.0954	-1.17855	9.28874	-1.44902	-1.36234	9.28872	17.0379	-1.16355	9.28871	1.92323	-2.69913	9.28868	-13.4149	-0.18421	9.28865	14.9007	-1.45402
340.885	9.2887	-8.10577	-1.18212	9.28867	-3.45705	-1.37012	9.28865	17.0385	-1.10965	9.28864	5.92372	-2.68077	9.28862	-12.4148	-0.21	9.28858	13.9026	-1.42597
340.887	9.28863	-8.11619	-1.18572	9.28861	-5.46508	-1.38289	9.28859	16.0391	-1.05823	9.28857	9.9242	-2.65247	9.28855	-11.4146	-0.23331	9.28852	13.9044	-1.3979
340.89	9.28857	-7.12661	-1.18686	9.28854	-5.47311	-1.39568	9.28852	13.0396	-1.01428	9.2885	13.9247	-2.61422	9.28848	-9.41446	-0.25165	9.28845	14.9063	-1.36735
340.892	9.2885	-8.13703	-1.1905	9.28847	-5.48113	-1.40849	9.28845	10.0402	-0.97778	9.28844	17.9252	-2.56602	9.28841	-7.41432	-0.26501	9.28838	14.9082	-1.33679
340.895	9.28843	-8.14746	-1.19418	9.2884	-4.48916	-1.41883	9.28838	7.0408	-0.94873	9.28837	19.9257	-2.51285	9.28835	-6.41418	-0.27588	9.28831	15.9101	-1.30374
340.897	9.28836	-6.15788	-1.19291	9.28834	-3.49719	-1.42671	9.28832	4.04139	-0.92715	9.2883	21.9262	-2.4547	9.28828	-5.41404	-0.28427	9.28825	14.912	-1.27318
340.9	9.2883	-4.1683	-1.18669	9.28827	-1.50522	-1.42964	9.28825	2.04198	-0.91054	9.28823	22.9266	-2.39407	9.28821	-5.4139	-0.29266	9.28818	13.9138	-1.24509
340.902	9.28823	-2.17872	-1.17552	9.2882	1.48675	-1.42512	9.28818	2.04256	-0.89392	9.28817	24.9271	-2.32847	9.28814	-4.41376	-0.29856	9.28811	12.9157	-1.21948
340.905	9.28816	-3.18914	-1.16687	9.28813	3.47872	-1.41566	9.28811	1.04315	-0.87979	9.2881	25.9276	-2.26037	9.28807	-3.41362	-0.30198	9.28804	11.9176	-1.19636
340.907	9.28809	-4.19956	-1.16073	9.28806	4.4707	-1.40372	9.28804	-0.95627	-0.87064	9.28803	25.9281	-2.19228	9.28801	-2.41348	-0.3029	9.28797	11.9195	-1.17323
340.91	9.28803	-4.20998	-1.15462	9.288	7.46267	-1.38435	9.28798	-3.95568	-0.86894	9.28796	24.9286	-2.12667	9.28794	-1.41334	-0.30134	9.28791	11.9214	-1.1501
340.912	9.28796	-4.2204	-1.14853	9.28793	10.4546	-1.35754	9.28791	-5.95509	-0.87221	9.28789	24.9291	-2.06106	9.28787	-0.4132	-0.2973	9.28784	12.9232	-1.12448
340.915	9.28789	-2.23083	-1.13749	9.28786	13.4466	-1.32329	9.28784	-5.95451	-0.87548	9.28783	24.9296	-1.99545	9.2878	0.58694	-0.29077	9.28777	13.9251	-1.09637
340.917	9.28782	-3.24125	-1.12897	9.28779	14.4386	-1.28658	9.28777	-4.95392	-0.87626	9.28776	25.9301	-1.92735	9.28774	0.58708	-0.28423	9.2877	13.927	-1.06825
340.92	9.28775	-4.25167	-1.12296	9.28773	16.4306	-1.24491	9.28771	-3.95333	-0.87455	9.28769	26.9306	-1.85676	9.28767	-1.41278	-0.28267	9.28764	13.9289	-1.04013
340.922	9.28769	-6.26209	-1.12195	9.28766	17.4225	-1.20077	9.28764	-1.95275	-0.86787	9.28762	28.931	-1.7812	9.2876	-3.41264	-0.28609	9.28757	13.9308	-1.012
340.925	9.28762	-8.27251	-1.12594	9.28759	19.4145	-1.15168	9.28757	-1.95216	-0.86119	9.28756	29.9315	-1.70315	9.28753	-3.4125	-0.2895	9.2875	13.9327	-0.98387
340.927	9.28755	-8.28293	-1.12995	9.28752	21.4065	-1.09764	9.2875	-1.95158	-0.8545	9.28749	30.932	-1.62261	9.28747	-1.41236	-0.28794	9.28743	10.9345	-0.96319
340.93	9.28748	-7.29335	-1.1315	9.28745	21.3984	-1.04362	9.28744	0.04901	-0.84285	9.28742	31.9325	-1.53959	9.2874	-0.41222	-0.28389	9.28737	8.93641	-0.94748
340.932	9.28742	-7.30377	-1.13308	9.28739	21.3904	-0.98962	9.28737	0.0496	-0.83119	9.28735	31.933	-1.45656	9.28733	-0.41208	-0.27984	9.2873	8.93829	-0.93176
340.935	9.28735	-6.3142	-1.1322	9.28732	19.3824	-0.94061	9.2873	1.05018	-0.81704	9.28728	30.9335	-1.37602	9.28726	-0.41194	-0.27579	9.28723	8.94017	-0.91604
340.937	9.28728	-5.32462	-1.12885	9.28725	16.3744	-0.89908	9.28723	2.05077	-0.80041	9.28722	28.934	-1.30046	9.28719	-0.4118	-0.27174	9.28716	8.94205	-0.90032
340.94	9.28721	-3.33504	-1.12057	9.28718	15.3663	-0.86006	9.28716	3.05135	-0.78129	9.28715	26.9345	-1.22986	9.28713	0.58834	-0.26521	9.28709	8.94393	-0.88459
340.942	9.28714	-2.34546	-1.10982	9.28712	15.3583	-0.82105	9.2871	2.05194	-0.76465	9.28708	24.935	-1.16423	9.28706	0.58848	-0.25867	9.28703	9.94581	-0.86637
340.945	9.28708	-0.35588	-1.09412	9.28705	15.3503	-0.78207	9.28703	3.05253	-0.74552	9.28701	21.9354	-1.10607	9.28699	-0.41138	-0.25462	9.28696	10.9477	-0.84566
340.947	9.28701	1.6337	-1.07348	9.28698	14.3423	-0.74559	9.28696	4.05311	-0.72391	9.28695	20.9359	-1.05038	9.28692	0.58877	-0.24808	9.28689	12.9496	-0.81997
340.949	9.28694	4.62328	-1.0454	9.28691	12.3342	-0.71411	9.28689	5.0537	-0.69981	9.28688	19.9364	-0.99719	9.28686	0.58891	-0.24155	9.28682	14.9514	-0.7893
340.952	9.28687	7.61286	-1.00989	9.28685	9.32619	-0.6901	9.28683	7.05428	-0.67073	9.28681	18.9369	-0.94647	9.28679	0.58905	-0.23501	9.28676	16.9533	-0.75366
340.954	9.28681	9.60243	-0.96943	9.28678	7.31816	-0.67109	9.28676	8.05487	-0.63917	9.28674	16.9374	-0.90073	9.28672	-1.41081	-0.23345	9.28669	18.9552	-0.71304
340.957	9.28674	9.59201	-0.929	9.28671	5.31013	-0.65707	9.28669	9.05546	-0.60512	9.28668	13.9379	-0.86245	9.28665	-3.41067	-0.23685	9.28662	19.9571	-0.66993
340.959	9.28667	8.58159	-0.89108	9.28664	3.30211	-0.64804	9.28662	9.05604	-0.57107	9.28661	13.9384	-0.82417	9.28658	-4.41053	-0.24275	9.28655	19.959	-0.62681
340.962	9.2866	8.57117	-0.85319	9.28657	4.29408	-0.63655	9.28655	10.0566	-0.53453	9.28654	14.9389	-0.7834	9.28652	-4.41039	-0.24864	9.28648	19.9609	-0.58369
340.964	9.28654	9.56075	-0.81284	9.28651	5.28605	-0.62259	9.28649	8.05721	-0.50296	9.28647	15.9393	-0.74014	9.28645	-5.41025	-0.25702	9.28642	18.9627	-0.54305
340.967	9.28647	9.55033	-0.77251	9.28644	5.27802	-0.60865	9.28642	6.0578	-0.47636	9.2864	15.9398	-0.69688	9.28638	-5.41011	-0.2654	9.28635	17.9646	-0.5049
340.969	9.2864	8.53991	-0.7347	9.28637	4.26999	-0.59722	9.28635	4.05839	-0.45473	9.28634	16.9403	-0.65113	9.28631	-5.40997	-0.27378	9.28628	17.9665	-0.46673
340.972	9.28633	5.52949	-0.70437	9.2863	5.26197	-0.58332	9.28628	2.05897	-0.43808	9.28627	17.9408	-0.60289	9.28625	-3.40983	-0.27718	9.28621	16.9684	-0.43105
340.974	9.28626	3.51906	-0.67903	9.28624	8.25394	-0.56198	9.28622	1.05956	-0.42391	9.2862	17.9413	-0.55466	9.28618	-2.40969	-0.2781	9.28615	15.9703	-0.39785
340.977	9.2862	3.50864	-0.65373	9.28617	11.2459	-0.5332	9.28615	0.06014	-0.41222	9.28613	16.9418	-0.5089	9.28611	-3.40955	-0.2815	9.28608	13.9721	-0.36962
340.979	9.28613	4.49822	-0.62596	9.2861	12.2379	-0.50195	9.28608	0.06073	-0.40054	9.28607	15.9423	-0.46564	9.28604	-4.40941	-0.28739	9.28601	11.974	-0.34636
340.982	9.28606	3.4878	-0.60071	9.28603	13.2299	-0.46824	9.28601	-1.93868	-0.39382	9.286	14.9428	-0.42486	9.28598	-6.40927	-0.29826	9.28594	10.9759	-0.32558
340.984	9.28599	2.47738	-0.57797	9.28596	14.2218	-0.43207	9.28595	-4.9381	-0.39456	9.28593	12.9433	-0.38905	9.28591	-9.40913	-0.31658	9.28588	10.9778	-0.3048
340.987	9.28593	-0.53304	-0.56271	9.2859	15.2138	-0.39342	9.28588	-7.93751	-0.40276	9.28586	10.9437	-0.35821	9.28584	-11.409	-0.33987	9.28581	10.9797	-0.28401
340.989	9.28586	-3.54346	-0.55494	9.28583	16.2058	-0.35231	9.28581	-7.93692	-0.41096	9.28579	8.94423	-0.33234	9.28577	-13.4088	-0.36814	9.28574	10.9815	-0.26321
340.992	9.28579	-6.55388	-0.55465	9.28576	16.1977	-0.31122	9.28574	-7.93634	-0.41916	9.28573	7.94472	-0.30896	9.2857	-12.4087	-0.39392	9.28567	11.9834	-0.23992
340.994	9.28572	-7.56431	-0.55688	9.28569	16.1897	-0.27015	9.28567	-6.93575	-0.42487	9.28566	8.94521	-0.28309	9.28564	-11.4086	-0.41721	9.2856	11.9853	-0.21663
340.997	9.28565	-6.57473	-0.55664	9.28563	17.1817	-0.22661	9.28561	-6.93517	-0.43057	9.28559	9.94569	-0.25473	9.28557	-9.40843	-0.43553	9.28554	11.9872	-0.19334
340.999	9.28559	-6.58515	-0.55644	9.28556	17.1737	-0.1831	9.28554	-5.93458	-0.4338	9.28552	10.9462	-0.22389	9.2855	-7.40829	-0.44888	9.28547	10.9891	-0.17252
341.002	9.28552	-6.59557	-0.55625	9.28549	16.1656	-0.14209	9.28547	-5.93399	-0.43701	9.28546	10.9467	-0.19304	9.28543	-6.40815	-0.45974	9.2854	10.9909	-0.1517
341.004	9.28545	-7.60599	-0.55858	9.28542	14.1576	-0.10607	9.2854	-4.93341	-0.43774	9.28539	8.94716	-0.16717	9.28537	-5.40801	-0.46811	9.28533	9.99282	-0.13337
341.007	9.28538	-8.61641	-0.56342	9.28536	11.1496	-0.07753	9.28534	-4.93282	-0.43847	9.28532	6.94765	-0.14627	9.2853	-3.40786	-0.47151	9.28527	9.9947	-0.11502
341.009	9.28532	-8.62683	-0.56829	9.28529	6.14155	-0.06144	9.28527	-4.93224	-0.4392	9.28525	4.94814	-0.13034	9.28523	-0.40772	-0.46746	9.2852	10.9966	-0.09419
341.012	9.28525	-8.63725	-0.57318	9.28522	1.13352	-0.05781	9.2852	-4.93165	-0.43993	9.28519	2.94862	-0.11938	9.28516	1.59242	-0.45842	9.28513	10.9985	-0.07336
341.014	9.28518	-7.64768	-0.57562	9.28515	-2.87451	-0.06414	9.28513	-4.93106	-0.44065	9.28512	0.94911	-0.11339	9.2851	3.59256	-0.44442	9.28506	11.0003	-0.05252
341.017	9.28511	-5.6581	-0.5731	9.28508	-5.88254	-0.07795	9.28507	-6.93048	-0.44634	9.28505	-0.0504	-0.10989	9.28503	6.5927	-0.42295	9.285	12.0022	-0.02918
341.019	9.28505	-3.66852	-0.56564	9.28502	-7.89057	-0.09675	9.285	-7.92989	-0.45452	9.28498	-0.04991	-0.10638	9.28496	7.59284	-0.399	9.28493	11.0041	-0.00833
341.022	9.28498	-1.67894	-0.55324	9.28495	-8.89859	-0.11806	9.28493	-7.92931	-0.4627	9.28491	0.95058	-0.10039	9.28489	8.59298	-0.37256	9.28486	10.006	0.01004
341.024	9.28491	-1.68936	-0.54085	9.28488	-8.90662	-0.13938	9.28486	-7.92872	-0.47089	9.28485	0.95107	-0.0944	9.28482	9.59312	-0.34364	9.28479	9.00786	0.02592
341.027	9.28484	-3.69978	-0.53347	9.28481	-8.91465	-0.16073	9.28479	-8.92813	-0.48155	9.28478	-1.04844	-0.09337	9.28476	9.59326	-0.31472	9.28472	9.00974	0.04182
341.029	9.28477	-4.7102	-0.5286	9.28475	-7.92268	-0.17961	9.28473	-8.92755	-0.49221	9.28471	-1.04796	-0.09235	9.28469	8.5934	-0.28828	9.28466	8.01162	0.05523
341.032	9.28471	-2.72062	-0.51878	9.28468	-6.93071	-0.19603	9.28466	-8.92696	-0.50287	9.28464	-1.04747	-0.09133	9.28462	5.59354	-0.26929	9.28459	7.0135	0.06616
341.034	9.28464	-1.73105	-0.5065	9.28461	-5.93874	-0.20998	9.28459	-7.92638	-0.51104	9.28458	-0.04698	-0.08782	9.28455	4.59368	-0.2528	9.28452	5.01538	0.07212
341.037	9.28457	-0.74147	-0.49177	9.28454	-3.94676	-0.21897	9.28452	-6.92579	-0.51672	9.28451	0.95351	-0.08182	9.28449	3.59382	-0.23879	9.28445	3.01726	0.07311
341.039	9.2845	-0.75189	-0.47705	9.28448	-0.95479	-0.22053	9.28446	-5.9252	-0.51992	9.28444	0.954	-0.07582	9.28442	3.59396	-0.22478	9.28439	2.01914	0.07162
341.041	9.28444	0.23769	-0.45988	9.28441	1.03718	-0.21713	9.28439	-3.92462	-0.51814	9.28437	0.95449	-0.06982	9.28435	3.5941	-0.21078	9.28432	0.02102	0.06517
341.044	9.28437	-0.77273	-0.44522	9.28434	2.02915	-0.21127	9.28432	-1.92403	-0.51139	9.28431	-0.04503	-0.0663	9.28428	2.59424	-0.19925	9.28425	-0.9771	0.05623
341.046	9.2843	-0.78315	-0.43058	9.28427	4.02112	-0.20046	9.28425	0.07656	-0.49966	9.28424	-1.04454	-0.06527	9.28422	1.59438	-0.19021	9.28418	0.02478	0.04978
341.049	9.28423	0.20643	-0.41349	9.2842	5.0131	-0.18717	9.28418	3.07714	-0.48048	9.28417	-2.04405	-0.06672	9.28415	2.59452	-0.17869	9.28411	2.02666	0.04831
341.051	9.28417	0.19601	-0.39642	9.28414	5.00507	-0.17391	9.28412	6.07773	-0.45383	9.2841	-2.04356	-0.06817	9.28408	2.59466	-0.16717	9.28405	6.02855	0.05679
341.054	9.2841	-0.81442	-0.38186	9.28407	5.99704	-0.15818	9.28405	8.07831	-0.42221	9.28403	-4.04307	-0.0746	9.28401	2.5948	-0.15564	9.28398	8.03043	0.07025
341.056	9.28403	-0.82484	-0.36733	9.284	7.98901	-0.1375	9.28398	10.0789	-0.38562	9.28397	-4.04258	-0.08102	9.28394	2.59494	-0.14412	9.28391	10.0323	0.08868
341.059	9.28396	0.16474	-0.35034	9.28393	9.98098	-0.11187	9.28391	13.0795	-0.34156	9.2839	-4.0421	-0.08744	9.28388	3.59508	-0.13011	9.28384	12.0342	0.1121
341.061	9.28389	2.15432	-0.3284	9.28387	11.973	-0.08129	9.28385	15.0801	-0.29253	9.28383	-3.04161	-0.09138	9.28381	5.59522	-0.11112	9.28378	11.0361	0.13303
341.064	9.28383	4.1439	-0.30151	9.2838	11.9649	-0.05072	9.28378	17.0807	-0.23853	9.28376	-1.04112	-0.09034	9.28374	6.59537	-0.08965	9.28371	10.038	0.15148
341.066	9.28376	6.13348	-0.26968	9.28373	11.9569	-0.02017	9.28371	18.0812	-0.18203	9.2837	0.95937	-0.08432	9.28367	7.59551	-0.06569	9.28364	9.03983	0.16744
341.069	9.28369	9.12306	-0.23042	9.28366	11.9489	0.01035	9.28364	17.0818	-0.12802	9.28363	1.95986	-0.07582	9.28361	6.59565	-0.04422	9.28357	9.04171	0.18342
341.071	9.28362	10.1126	-0.18869	9.2836	11.9408	0.04086	9.28358	17.0824	-0.07402	9.28356	2.96035	-0.06483	9.28354	5.59579	-0.02523	9.28351	8.04359	0.19691
341.074	9.28356	11.1022	-0.14451	9.28353	10.9328	0.06886	9.28351	15.083	-0.02498	9.28349	3.96083	-0.05136	9.28347	3.59593	-0.01122	9.28344	7.04547	0.20792
341.076	9.28349	11.0918	-0.10035	9.28346	9.92479	0.09435	9.28344	12.0836	0.0166	9.28343	4.96132	-0.03539	9.2834	1.59607	-0.00218	9.28337	3.04735	0.20898
341.079	9.28342	11.0814	-0.05621	9.28339	7.91676	0.11485	9.28337	10.0842	0.05321	9.28336	4.96181	-0.01943	9.28334	1.59621	0.00686	9.2833	0.04923	0.2026
341.081	9.28335	9.07095	-0.01708	9.28332	6.90873	0.13285	9.28331	6.08476	0.07987	9.28329	3.9623	-0.00595	9.28327	3.59635	0.02088	9.28324	-1.94889	0.19124
341.084	9.28329	7.06053	0.01706	9.28326	4.9007	0.14585	9.28324	3.08535	0.09908	9.28322	1.96279	0.00256	9.2832	5.59649	0.03987	9.28317	-1.94701	0.17989
