b	1epr	1epra	2epr	2epa	1sepr	1sepra	2sepr1	2sepr1a	2sepr2	2sepr2a
337.156	133	-462.019	355	674.983	-158	-385.459	840	1968.8	1607	2057.53
337.159	134	-462.054	343	676.147	-162	-385.351	793	1971.95	1557	2063.28
337.162	135	-462.086	330	677.272	-167	-385.258	747	1974.97	1506	2068.88
337.165	136	-462.116	317	678.36	-171	-385.176	701	1977.86	1454	2074.33
337.168	137	-462.142	304	679.41	-170	-385.091	655	1980.61	1404	2079.63
337.17	137	-462.169	291	680.423	-161	-384.98	609	1983.23	1355	2084.79
337.173	135	-462.201	278	681.397	-153	-384.846	563	1985.71	1307	2089.81
337.176	134	-462.237	265	682.334	-155	-384.717	518	1988.07	1259	2094.7
337.179	133	-462.275	251	683.231	-157	-384.595	473	1990.29	1212	2099.44
337.182	132	-462.316	240	684.095	-164	-384.493	429	1992.39	1165	2104.05
337.185	132	-462.357	228	684.925	-170	-384.408	385	1994.36	1116	2108.52
337.188	132	-462.398	217	685.723	-162	-384.3	342	1996.2	1067	2112.85
337.191	132	-462.439	205	686.486	-156	-384.174	301	1997.92	1018	2117.03
337.194	131	-462.483	192	687.211	-153	-384.04	260	1999.53	970	2121.07
337.197	132	-462.525	181	687.904	-156	-383.915	219	2001.02	922	2124.98
337.199	131	-462.569	170	688.566	-164	-383.812	177	2002.38	873	2128.74
337.202	131	-462.613	159	689.195	-173	-383.736	135	2003.63	824	2132.36
337.205	130	-462.66	149	689.796	-176	-383.669	93	2004.75	776	2135.84
337.208	129	-462.709	140	690.37	-179	-383.61	52	2005.75	727	2139.18
337.211	127	-462.765	130	690.916	-184	-383.566	12	2006.64	681	2142.39
337.214	124	-462.829	119	691.429	-193	-383.548	-30	2007.4	634	2145.46
337.217	123	-462.897	105	691.902	-201	-383.553	-73	2008.04	588	2148.4
337.22	124	-462.961	90	692.331	-202	-383.561	-116	2008.56	543	2151.2
337.223	124	-463.025	76	692.72	-204	-383.575	-159	2008.95	497	2153.87
337.226	125	-463.087	62	693.068	-207	-383.597	-202	2009.22	453	2156.42
337.228	126	-463.145	50	693.382	-215	-383.643	-245	2009.36	410	2158.84
337.231	125	-463.207	37	693.657	-218	-383.697	-287	2009.38	366	2161.13
337.234	125	-463.268	25	693.898	-214	-383.74	-329	2009.28	322	2163.3
337.237	126	-463.326	14	694.107	-225	-383.815	-371	2009.05	276	2165.33
337.24	126	-463.385	3	694.284	-227	-383.895	-413	2008.71	229	2167.22
337.243	126	-463.443	-9	694.426	-223	-383.964	-455	2008.24	184	2168.99
337.246	125	-463.505	-20	694.537	-232	-384.059	-497	2007.65	138	2170.62
337.249	125	-463.566	-31	694.615	-233	-384.157	-538	2006.94	93	2172.12
337.252	124	-463.631	-43	694.658	-233	-384.255	-578	2006.11	46	2173.48
337.255	123	-463.698	-56	694.664	-231	-384.347	-617	2005.18	0	2174.71
337.257	122	-463.768	-67	694.638	-229	-384.433	-656	2004.13	-47	2175.81
337.26	123	-463.835	-80	694.575	-231	-384.525	-694	2002.97	-95	2176.76
337.263	123	-463.902	-93	694.473	-232	-384.62	-734	2001.69	-141	2177.58
337.266	124	-463.967	-105	694.337	-242	-384.744	-774	2000.3	-185	2178.28
337.269	124	-464.031	-118	694.163	-245	-384.877	-812	1998.79	-228	2178.85
337.272	125	-464.093	-130	693.954	-245	-385.01	-849	1997.18	-272	2179.29
337.275	124	-464.157	-143	693.708	-250	-385.157	-887	1995.46	-316	2179.6
337.278	123	-464.224	-157	693.42	-255	-385.319	-926	1993.63	-360	2179.79
337.281	122	-464.294	-169	693.098	-252	-385.472	-965	1991.68	-404	2179.85
337.284	120	-464.37	-181	692.742	-255	-385.633	-1005	1989.62	-450	2179.77
337.286	116	-464.458	-192	692.353	-253	-385.789	-1045	1987.44	-496	2179.57
337.289	113	-464.554	-202	691.935	-259	-385.962	-1084	1985.14	-539	2179.23
337.292	108	-464.665	-211	691.492	-262	-386.145	-1123	1982.74	-581	2178.78
337.295	105	-464.784	-221	691.019	-267	-386.341	-1161	1980.22	-623	2178.2
337.298	103	-464.909	-229	690.523	-269	-386.543	-1198	1977.6	-663	2177.51
337.301	100	-465.043	-237	690.004	-272	-386.754	-1235	1974.87	-704	2176.7
337.304	99	-465.18	-245	689.461	-281	-386.992	-1271	1972.03	-746	2175.76
337.307	98	-465.32	-253	688.896	-283	-387.235	-1308	1969.09	-788	2174.71
337.31	97	-465.462	-261	688.307	-282	-387.475	-1344	1966.05	-829	2173.53
337.313	96	-465.608	-270	687.692	-291	-387.741	-1381	1962.89	-869	2172.24
337.315	97	-465.751	-280	687.048	-291	-388.007	-1419	1959.63	-910	2170.84
337.318	98	-465.89	-288	686.381	-294	-388.282	-1457	1956.25	-950	2169.31
337.321	101	-466.021	-295	685.694	-302	-388.58	-1496	1952.77	-991	2167.67
337.324	102	-466.15	-302	684.986	-307	-388.892	-1537	1949.16	-1030	2165.91
337.327	103	-466.275	-308	684.261	-307	-389.205	-1578	1945.43	-1071	2164.03
337.33	103	-466.4	-316	683.513	-307	-389.517	-1619	1941.59	-1112	2162.04
337.333	102	-466.528	-326	682.735	-307	-389.83	-1659	1937.63	-1154	2159.92
337.336	101	-466.659	-337	681.926	-316	-390.169	-1700	1933.55	-1197	2157.68
337.339	100	-466.793	-350	681.079	-324	-390.53	-1741	1929.35	-1240	2155.31
337.342	99	-466.93	-362	680.197	-328	-390.904	-1781	1925.04	-1284	2152.82
337.344	96	-467.076	-372	679.287	-330	-391.283	-1819	1920.61	-1327	2150.2
337.347	93	-467.23	-381	678.35	-329	-391.66	-1858	1916.08	-1370	2147.46
337.35	90	-467.393	-390	677.387	-325	-392.024	-1896	1911.43	-1414	2144.59
337.353	87	-467.564	-400	676.395	-325	-392.389	-1935	1906.67	-1457	2141.59
337.356	85	-467.742	-409	675.377	-332	-392.774	-1974	1901.79	-1500	2138.47
337.359	83	-467.925	-418	674.332	-341	-393.185	-2013	1896.81	-1541	2135.23
337.362	82	-468.111	-429	673.256	-347	-393.614	-2052	1891.71	-1584	2131.87
337.365	82	-468.297	-440	672.148	-348	-394.045	-2091	1886.49	-1627	2128.38
337.368	82	-468.484	-451	671.008	-348	-394.477	-2129	1881.17	-1673	2124.76
337.371	81	-468.673	-459	669.845	-350	-394.914	-2166	1875.74	-1719	2121
337.374	79	-468.867	-468	668.656	-352	-395.357	-2202	1870.2	-1765	2117.11
337.376	78	-469.065	-477	667.441	-360	-395.824	-2237	1864.57	-1810	2113.09
337.379	78	-469.263	-487	666.196	-367	-396.31	-2271	1858.83	-1854	2108.94
337.382	78	-469.461	-498	664.92	-376	-396.823	-2306	1852.99	-1897	2104.67
337.385	79	-469.656	-510	663.609	-376	-397.336	-2341	1847.05	-1939	2100.28
337.388	80	-469.848	-522	662.263	-373	-397.84	-2378	1841.01	-1982	2095.76
337.391	82	-470.034	-535	660.879	-374	-398.347	-2416	1834.85	-2027	2091.11
337.394	82	-470.22	-548	659.458	-376	-398.859	-2453	1828.59	-2072	2086.33
337.397	83	-470.403	-560	658.002	-385	-399.398	-2489	1822.22	-2116	2081.42
337.4	83	-470.586	-573	656.508	-383	-399.931	-2523	1815.75	-2160	2076.39
337.403	83	-470.77	-587	654.974	-387	-400.476	-2557	1809.19	-2202	2071.23
337.405	82	-470.956	-599	653.404	-396	-401.046	-2590	1802.53	-2245	2065.95
337.408	83	-471.139	-609	651.806	-396	-401.617	-2625	1795.77	-2286	2060.55
337.411	83	-471.322	-618	650.182	-402	-402.205	-2657	1788.91	-2327	2055.03
337.414	84	-471.503	-626	648.534	-411	-402.819	-2690	1781.96	-2368	2049.39
337.417	85	-471.68	-635	646.861	-411	-403.434	-2720	1774.92	-2408	2043.64
337.42	86	-471.855	-645	645.158	-415	-404.06	-2752	1767.79	-2447	2037.77
337.423	86	-472.029	-655	643.426	-415	-404.685	-2783	1760.57	-2484	2031.79
337.426	86	-472.204	-666	641.663	-416	-405.314	-2814	1753.26	-2523	2025.71
337.429	85	-472.381	-679	639.861	-416	-405.943	-2844	1745.86	-2561	2019.51
337.432	85	-472.559	-690	638.028	-412	-406.56	-2874	1738.38	-2600	2013.2
337.434	86	-472.733	-701	636.163	-409	-407.168	-2904	1730.81	-2640	2006.77
337.437	87	-472.905	-712	634.266	-410	-407.78	-2934	1723.15	-2680	2000.23
337.44	88	-473.074	-724	632.334	-410	-408.391	-2963	1715.4	-2719	1993.57
337.443	90	-473.237	-735	630.37	-414	-409.014	-2990	1707.58	-2758	1986.8
337.446	91	-473.397	-747	628.372	-410	-409.625	-3017	1699.68	-2798	1979.91
337.449	92	-473.554	-758	626.341	-406	-410.225	-3045	1691.7	-2837	1972.92
337.452	92	-473.711	-770	624.276	-405	-410.822	-3071	1683.65	-2875	1965.81
337.455	91	-473.871	-783	622.173	-401	-411.407	-3094	1675.52	-2911	1958.59
337.458	89	-474.037	-796	620.032	-401	-411.992	-3118	1667.33	-2948	1951.27
337.461	88	-474.206	-808	617.857	-408	-412.598	-3142	1659.07	-2983	1943.85
337.463	85	-474.383	-821	615.644	-407	-413.2	-3165	1650.74	-3019	1936.32
337.466	82	-474.569	-834	613.393	-402	-413.789	-3189	1642.34	-3053	1928.7
337.469	81	-474.758	-845	611.11	-406	-414.388	-3212	1633.88	-3087	1920.97
337.472	80	-474.95	-857	608.792	-406	-414.988	-3236	1625.34	-3120	1913.15
337.475	79	-475.145	-869	606.44	-401	-415.573	-3258	1616.74	-3152	1905.24
337.478	78	-475.343	-884	604.044	-392	-416.132	-3280	1608.08	-3184	1897.24
337.481	76	-475.546	-898	601.607	-378	-416.651	-3300	1599.36	-3216	1889.14
337.484	75	-475.753	-911	599.133	-375	-417.161	-3319	1590.58	-3250	1880.94
337.487	74	-475.962	-923	596.624	-379	-417.682	-3339	1581.75	-3284	1872.65
337.49	74	-476.172	-935	594.08	-383	-418.215	-3359	1572.86	-3317	1864.26
337.492	74	-476.381	-945	591.507	-383	-418.748	-3381	1563.9	-3349	1855.77
337.495	74	-476.59	-956	588.902	-393	-419.31	-3402	1554.89	-3381	1847.19
337.498	75	-476.797	-967	586.266	-400	-419.893	-3423	1545.81	-3412	1838.53
337.501	76	-477	-978	583.597	-400	-420.475	-3445	1536.67	-3444	1829.77
337.504	77	-477.201	-989	580.896	-401	-421.06	-3465	1527.47	-3476	1820.92
337.507	78	-477.399	-999	578.167	-399	-421.64	-3484	1518.22	-3509	1811.97
337.51	78	-477.596	-1009	575.408	-405	-422.236	-3503	1508.91	-3542	1802.92
337.513	76	-477.8	-1021	572.615	-410	-422.848	-3522	1499.54	-3575	1793.78
337.516	74	-478.009	-1035	569.781	-411	-423.462	-3540	1490.13	-3609	1784.55
337.519	72	-478.224	-1050	566.904	-409	-424.07	-3557	1480.66	-3642	1775.21
337.521	70	-478.445	-1066	563.98	-413	-424.69	-3574	1471.14	-3673	1765.79
337.524	68	-478.672	-1081	561.012	-412	-425.307	-3593	1461.57	-3704	1756.27
337.527	67	-478.902	-1097	557.998	-413	-425.928	-3613	1451.95	-3733	1746.68
337.53	69	-479.126	-1111	554.944	-412	-426.545	-3633	1442.26	-3763	1736.99
337.533	71	-479.344	-1127	551.843	-412	-427.162	-3654	1432.51	-3793	1727.22
337.536	73	-479.556	-1143	548.696	-411	-427.776	-3675	1422.7	-3824	1717.36
337.539	75	-479.763	-1159	545.502	-415	-428.402	-3695	1412.84	-3855	1707.41
337.542	75	-479.969	-1176	542.259	-422	-429.048	-3713	1402.92	-3887	1697.36
337.545	75	-480.175	-1192	538.97	-424	-429.7	-3732	1392.95	-3918	1687.23
337.548	75	-480.382	-1206	535.64	-426	-430.358	-3751	1382.92	-3950	1677
337.55	75	-480.588	-1219	532.272	-429	-431.024	-3770	1372.83	-3982	1666.68
337.553	75	-480.795	-1231	528.87	-424	-431.676	-3791	1362.69	-4015	1656.26
337.556	76	-480.998	-1242	525.435	-419	-432.314	-3812	1352.48	-4049	1645.75
337.559	76	-481.202	-1251	521.975	-419	-432.951	-3831	1342.22	-4083	1635.14
337.562	75	-481.408	-1261	518.485	-421	-433.594	-3848	1331.91	-4115	1624.43
337.565	75	-481.615	-1270	514.969	-418	-434.229	-3865	1321.55	-4146	1613.63
337.568	75	-481.821	-1279	511.428	-414	-434.852	-3883	1311.14	-4176	1602.75
337.571	75	-482.028	-1291	507.851	-416	-435.48	-3902	1300.67	-4207	1591.78
337.574	73	-482.24	-1303	504.24	-421	-436.124	-3921	1290.15	-4238	1580.72
337.577	71	-482.458	-1313	500.599	-428	-436.787	-3939	1279.58	-4270	1569.56
337.579	70	-482.679	-1323	496.93	-429	-437.454	-3955	1268.96	-4301	1558.31
337.582	69	-482.903	-1334	493.229	-425	-438.108	-3972	1258.29	-4332	1546.98
337.585	69	-483.127	-1344	489.498	-422	-438.755	-3989	1247.57	-4362	1535.56
337.588	69	-483.351	-1353	485.742	-413	-439.375	-4006	1236.8	-4390	1524.05
337.591	70	-483.572	-1361	481.962	-412	-439.992	-4023	1225.98	-4419	1512.47
337.594	70	-483.793	-1370	478.157	-416	-440.621	-4041	1215.11	-4448	1500.79
337.597	71	-484.011	-1379	474.325	-419	-441.258	-4058	1204.19	-4477	1489.04
337.6	72	-484.226	-1388	470.467	-412	-441.875	-4076	1193.22	-4504	1477.2
337.603	72	-484.441	-1397	466.583	-414	-442.498	-4094	1182.2	-4532	1465.29
337.606	73	-484.653	-1406	462.673	-414	-443.121	-4112	1171.12	-4563	1453.28
337.608	73	-484.866	-1415	458.736	-406	-443.721	-4130	1160	-4592	1441.19
337.611	74	-485.075	-1425	454.771	-405	-444.318	-4147	1148.82	-4621	1429.02
337.614	74	-485.284	-1435	450.777	-398	-444.894	-4162	1137.6	-4648	1416.77
337.617	74	-485.494	-1445	446.754	-392	-445.453	-4174	1126.34	-4673	1404.44
337.62	73	-485.706	-1453	442.707	-385	-445.992	-4185	1115.05	-4697	1392.05
337.623	73	-485.918	-1461	438.637	-385	-446.531	-4196	1103.73	-4721	1379.58
337.626	73	-486.13	-1468	434.547	-385	-447.07	-4207	1092.38	-4747	1367.04
337.629	73	-486.343	-1474	430.44	-372	-447.571	-4219	1081	-4772	1354.43
337.632	72	-486.558	-1479	426.318	-368	-448.06	-4231	1069.58	-4796	1341.75
337.635	72	-486.773	-1484	422.182	-357	-448.518	-4244	1058.12	-4820	1329
337.637	73	-486.985	-1489	418.031	-342	-448.932	-4256	1046.62	-4843	1316.18
337.64	72	-487.2	-1495	413.862	-329	-449.308	-4267	1035.1	-4867	1303.3
337.643	70	-487.421	-1499	409.682	-321	-449.661	-4277	1023.54	-4889	1290.34
337.646	68	-487.648	-1503	405.491	-308	-449.977	-4288	1011.96	-4910	1277.33
337.649	66	-487.881	-1507	401.288	-301	-450.272	-4298	1000.34	-4931	1264.26
337.652	66	-488.113	-1509	397.079	-298	-450.558	-4308	988.697	-4949	1251.13
337.655	66	-488.346	-1510	392.867	-294	-450.833	-4315	977.033	-4966	1237.96
337.658	66	-488.578	-1510	388.655	-291	-451.099	-4322	965.348	-4981	1224.74
337.661	67	-488.808	-1510	384.443	-278	-451.328	-4326	953.651	-4994	1211.49
337.664	69	-489.032	-1510	380.232	-268	-451.527	-4329	941.946	-5005	1198.2
337.666	71	-489.25	-1511	376.017	-263	-451.712	-4330	930.238	-5017	1184.88
337.669	72	-489.465	-1511	371.802	-251	-451.862	-4331	918.526	-5027	1171.52
337.672	73	-489.677	-1510	367.59	-247	-452.001	-4330	906.818	-5037	1158.14
337.675	75	-489.884	-1510	363.378	-240	-452.119	-4328	895.116	-5045	1144.74
337.678	77	-490.084	-1512	359.161	-234	-452.22	-4323	883.428	-5052	1131.32
337.681	80	-490.276	-1515	354.934	-233	-452.318	-4315	871.763	-5059	1117.87
337.684	83	-490.46	-1518	350.699	-224	-452.39	-4306	860.125	-5065	1104.41
337.687	85	-490.637	-1521	346.456	-209	-452.418	-4295	848.518	-5069	1090.94
337.69	85	-490.815	-1524	342.203	-207	-452.44	-4282	836.949	-5073	1077.45
337.693	85	-490.992	-1526	337.945	-205	-452.457	-4268	825.421	-5076	1063.96
337.695	84	-491.172	-1528	333.681	-198	-452.453	-4253	813.936	-5078	1050.46
