b	f0005	0005	0005a	f0020	0020	0020a	f0100	0100	0100a	f0300	0300	0300a	f0500	0500	0500a	f0700	0700	0700a
340.039	9.31183	-22.5708	1.41738	9.31184	-8.19915	-6.26474	9.31187	-36.9352	-4.46057	9.31189	-54.319	10.0033	9.31191	-45.3771	6.0604	9.31198	-73.7313	19.806
340.042	9.31176	-21.5723	1.38977	9.31177	-7.19628	-6.26376	9.3118	-35.9387	-4.53975	9.31182	-55.3343	9.87918	9.31184	-46.3866	5.96709	9.31191	-74.7492	19.6248
340.044	9.31169	-22.5739	1.35968	9.3117	-6.19342	-6.26029	9.31173	-32.9422	-4.61147	9.31175	-55.3495	9.75499	9.31177	-47.396	5.87127	9.31184	-75.7672	19.441
340.047	9.31162	-23.5754	1.3271	9.31163	-4.19056	-6.25184	9.31166	-28.9457	-4.67326	9.31169	-57.3648	9.62579	9.31171	-50.4054	5.76796	9.31177	-75.7851	19.2573
340.049	9.31155	-23.5769	1.29451	9.31156	-2.18769	-6.23841	9.31159	-25.9492	-4.7276	9.31162	-59.38	9.49158	9.31164	-53.4148	5.65718	9.31171	-74.803	19.0759
340.052	9.31149	-23.5785	1.26192	9.3115	0.81517	-6.21752	9.31152	-21.9528	-4.772	9.31155	-60.3952	9.35485	9.31157	-56.4242	5.53891	9.31164	-74.821	18.8945
340.054	9.31142	-22.58	1.23181	9.31143	1.81803	-6.19413	9.31146	-18.9563	-4.80895	9.31148	-60.4105	9.21808	9.3115	-59.4336	5.41316	9.31157	-73.8389	18.7156
340.057	9.31135	-20.5815	1.20667	9.31136	3.8209	-6.16576	9.31139	-15.9598	-4.83845	9.31141	-60.4257	9.08127	9.31143	-61.443	5.28241	9.3115	-74.8569	18.5341
340.059	9.31128	-19.583	1.18402	9.31129	5.82376	-6.13241	9.31132	-12.9633	-4.8605	9.31135	-59.441	8.94691	9.31136	-62.4524	5.14916	9.31143	-75.8748	18.3501
340.062	9.31121	-18.5846	1.16384	9.31122	6.82662	-6.09656	9.31125	-11.9668	-4.88007	9.31128	-57.4562	8.81749	9.3113	-60.4619	5.02085	9.31136	-75.8928	18.166
340.064	9.31114	-17.5861	1.14615	9.31115	7.82949	-6.05823	9.31118	-11.9703	-4.89966	9.31121	-56.4714	8.69051	9.31123	-60.4713	4.89252	9.3113	-74.9107	17.9844
340.067	9.31108	-16.5876	1.13094	9.31109	7.83235	-6.01988	9.31112	-13.9739	-4.92422	9.31114	-54.4867	8.56847	9.31116	-58.4807	4.76914	9.31123	-72.9286	17.8077
340.069	9.31101	-16.5891	1.11573	9.31102	9.83521	-5.97656	9.31105	-12.9774	-4.9463	9.31107	-52.5019	8.45136	9.31109	-56.4901	4.65071	9.31116	-69.9466	17.6385
340.072	9.31094	-17.5907	1.09803	9.31095	13.8381	-5.92328	9.31098	-10.9809	-4.96342	9.31101	-49.5171	8.34168	9.31102	-55.4995	4.53474	9.31109	-66.9645	17.4766
340.074	9.31087	-19.5922	1.07534	9.31088	15.8409	-5.86502	9.31091	-8.9844	-4.97558	9.31094	-46.5324	8.23941	9.31096	-54.5089	4.42123	9.31102	-64.9824	17.3197
340.077	9.3108	-22.5937	1.0452	9.31081	16.8438	-5.80428	9.31084	-6.98791	-4.98278	9.31087	-43.5476	8.14457	9.31089	-52.5183	4.31268	9.31096	-62.0004	17.1702
340.079	9.31074	-22.5952	1.01506	9.31075	14.8467	-5.74849	9.31078	-7.99143	-4.99247	9.3108	-40.5628	8.05715	9.31082	-53.5278	4.20161	9.31089	-60.0183	17.0256
340.082	9.31067	-23.5968	0.98242	9.31068	12.8495	-5.69768	9.31071	-9.99494	-5.00714	9.31073	-37.5781	7.97714	9.31075	-53.5372	4.09052	9.31082	-57.0363	16.8884
340.084	9.3106	-24.5983	0.9473	9.31061	9.85239	-5.65431	9.31064	-10.9985	-5.0243	9.31067	-37.5933	7.8971	9.31068	-54.5466	3.97692	9.31075	-54.0542	16.7587
340.087	9.31053	-24.5998	0.91216	9.31054	5.85526	-5.62088	9.31057	-12.002	-5.04396	9.3106	-36.6086	7.81951	9.31062	-54.556	3.8633	9.31068	-52.0721	16.6338
340.089	9.31046	-26.6013	0.87205	9.31047	2.85812	-5.59491	9.3105	-13.0055	-5.06612	9.31053	-35.6238	7.74437	9.31055	-53.5654	3.75214	9.31062	-51.0901	16.5114
340.092	9.3104	-29.6029	0.82449	9.31041	-0.13902	-5.57638	9.31044	-14.009	-5.09077	9.31046	-33.639	7.67416	9.31048	-51.5748	3.64593	9.31055	-50.108	16.3915
340.094	9.31033	-31.6044	0.77194	9.31034	-0.13615	-5.55785	9.31037	-13.0125	-5.11294	9.31039	-33.6543	7.60392	9.31041	-48.5842	3.54716	9.31048	-50.126	16.2715
340.097	9.31026	-32.6059	0.7169	9.31027	0.86671	-5.53683	9.3103	-10.016	-5.12766	9.31032	-34.6695	7.53115	9.31034	-45.5936	3.45582	9.31041	-50.1439	16.1515
340.099	9.31019	-33.6075	0.65937	9.3102	1.86957	-5.51331	9.31023	-8.01956	-5.13742	9.31026	-34.6848	7.45834	9.31028	-42.6031	3.37191	9.31034	-50.1618	16.0314
340.102	9.31012	-31.609	0.60681	9.31013	2.87244	-5.4873	9.31016	-6.02308	-5.14222	9.31019	-34.7	7.3855	9.31021	-40.6125	3.29295	9.31028	-51.1798	15.9088
340.104	9.31006	-30.6105	0.55674	9.31007	1.8753	-5.46376	9.3101	-3.02659	-5.13956	9.31012	-34.7152	7.31261	9.31014	-41.6219	3.21149	9.31021	-53.1977	15.7812
340.107	9.30999	-30.612	0.50666	9.31	2.87816	-5.43774	9.31003	1.96989	-5.12448	9.31005	-35.7305	7.23721	9.31007	-43.6313	3.12503	9.31014	-55.2156	15.6485
340.109	9.30992	-28.6136	0.46155	9.30993	3.88103	-5.40922	9.30996	5.96637	-5.09946	9.30998	-36.7457	7.15927	9.31	-45.6407	3.03358	9.31007	-57.2336	15.5109
340.112	9.30985	-26.6151	0.42141	9.30986	3.88389	-5.38069	9.30989	7.96286	-5.06949	9.30992	-35.761	7.08379	9.30994	-44.6501	2.94458	9.31	-58.2515	15.3707
340.114	9.30978	-24.6166	0.38624	9.30979	5.88675	-5.34718	9.30982	10.9593	-5.03206	9.30985	-34.7762	7.01075	9.30987	-41.6596	2.86302	9.30994	-60.2695	15.2255
340.117	9.30972	-23.6181	0.35355	9.30973	7.88962	-5.3087	9.30975	14.9558	-4.98469	9.30978	-33.7914	6.94017	9.3098	-36.669	2.79387	9.30987	-61.2874	15.0777
340.119	9.30965	-22.6197	0.32334	9.30966	9.89248	-5.26523	9.30969	14.9523	-4.93733	9.30971	-32.8067	6.87203	9.30973	-32.6784	2.73465	9.3098	-63.3053	14.925
340.122	9.30958	-21.6212	0.29562	9.30959	11.8953	-5.21679	9.30962	13.9488	-4.89247	9.30964	-30.8219	6.80883	9.30966	-30.6878	2.68037	9.30973	-64.3233	14.7697
340.124	9.30951	-20.6227	0.27038	9.30952	12.8982	-5.16585	9.30955	11.9453	-4.85259	9.30958	-29.8371	6.74807	9.30959	-30.6972	2.62607	9.30966	-64.3412	14.6143
340.127	9.30944	-18.6242	0.25011	9.30945	14.9011	-5.10993	9.30948	8.94176	-4.82018	9.30951	-31.8524	6.68231	9.30953	-32.7066	2.56677	9.3096	-63.3592	14.4614
340.129	9.30937	-17.6258	0.23232	9.30938	15.9039	-5.05152	9.30941	7.93824	-4.79026	9.30944	-33.8676	6.61153	9.30946	-35.716	2.49999	9.30953	-61.3771	14.3135
340.131	9.30931	-16.6273	0.21701	9.30932	15.9068	-4.9931	9.30935	4.93473	-4.76781	9.30937	-36.8828	6.53326	9.30939	-35.7254	2.43318	9.30946	-58.395	14.1729
340.134	9.30924	-16.6288	0.2017	9.30925	14.9097	-4.93716	9.30928	1.93121	-4.75282	9.3093	-40.8981	6.445	9.30932	-36.7349	2.36387	9.30939	-56.413	14.0373
340.136	9.30917	-15.6303	0.18887	9.30918	14.9125	-4.88121	9.30921	-1.07231	-4.74531	9.30924	-43.9133	6.34925	9.30925	-36.7443	2.29453	9.30932	-55.4309	13.9041
340.139	9.3091	-16.6319	0.17355	9.30911	15.9154	-4.82277	9.30914	-3.07582	-4.74278	9.30917	-44.9286	6.25097	9.30919	-34.7537	2.23015	9.30926	-54.4489	13.7734
340.141	9.30903	-15.6334	0.16071	9.30904	17.9183	-4.75935	9.30907	-5.07934	-4.74523	9.3091	-45.9438	6.15017	9.30912	-32.7631	2.17071	9.30919	-53.4668	13.6451
340.144	9.30897	-14.6349	0.15035	9.30898	18.9211	-4.69343	9.30901	-7.08286	-4.75265	9.30903	-46.959	6.04685	9.30905	-31.7725	2.11373	9.30912	-51.4847	13.5217
340.146	9.3089	-12.6365	0.14497	9.30891	17.924	-4.63	9.30894	-8.08637	-4.76258	9.30896	-48.9743	5.93851	9.30898	-30.7819	2.05922	9.30905	-49.5027	13.4033
340.149	9.30883	-10.638	0.14456	9.30884	15.9268	-4.57152	9.30887	-9.08989	-4.775	9.3089	-50.9895	5.82516	9.30891	-29.7913	2.00717	9.30898	-47.5206	13.2898
340.151	9.30876	-8.6395	0.14911	9.30877	14.9297	-4.51553	9.3088	-10.0934	-4.78991	9.30883	-53.0048	5.70681	9.30885	-26.8008	1.96256	9.30891	-46.5386	13.1787
340.154	9.30869	-8.64103	0.15366	9.3087	12.9326	-4.46451	9.30873	-11.0969	-4.80733	9.30876	-54.02	5.58593	9.30878	-21.8102	1.93035	9.30885	-45.5565	13.0701
340.156	9.30863	-8.64255	0.15821	9.30864	9.93543	-4.42094	9.30867	-13.1004	-4.82972	9.30869	-56.0352	5.46003	9.30871	-16.8196	1.91055	9.30878	-46.5744	12.9589
340.159	9.30856	-7.64408	0.16523	9.30857	6.93829	-4.38482	9.3086	-16.104	-4.85957	9.30862	-57.0505	5.33162	9.30864	-12.829	1.90068	9.30871	-49.5924	12.8403
340.161	9.30849	-8.6456	0.16977	9.3085	2.94115	-4.35864	9.30853	-19.1075	-4.8969	9.30856	-58.0657	5.20067	9.30857	-11.8384	1.89327	9.30864	-51.6103	12.7166
340.164	9.30842	-8.64713	0.1743	9.30843	-0.05598	-4.33991	9.30846	-18.111	-4.93175	9.30849	-60.081	5.06473	9.30851	-12.8478	1.88335	9.30857	-51.6283	12.5929
340.166	9.30835	-7.64866	0.18132	9.30836	-4.05312	-4.33111	9.30839	-17.1145	-4.96412	9.30842	-60.0962	4.92874	9.30844	-13.8572	1.87091	9.30851	-50.6462	12.4716
340.169	9.30829	-7.65018	0.18834	9.3083	-9.05026	-4.33475	9.30833	-15.118	-4.99153	9.30835	-60.1114	4.79271	9.30837	-14.8666	1.85597	9.30844	-47.6641	12.3577
340.171	9.30822	-8.65171	0.19286	9.30823	-13.0474	-4.34832	9.30826	-14.1215	-5.01646	9.30828	-57.1267	4.6641	9.3083	-15.876	1.83852	9.30837	-45.6821	12.2488
340.174	9.30815	-10.6532	0.19241	9.30816	-15.0445	-4.36685	9.30819	-13.1251	-5.03891	9.30822	-54.1419	4.54292	9.30823	-16.8855	1.81856	9.3083	-44.7	12.1423
340.176	9.30808	-11.6548	0.18946	9.30809	-15.0417	-4.38538	9.30812	-13.1286	-5.06137	9.30815	-50.1571	4.43164	9.30817	-16.8949	1.79858	9.30823	-46.718	12.0307
340.179	9.30801	-11.6563	0.18651	9.30802	-13.0388	-4.39893	9.30805	-11.1321	-5.07887	9.30808	-46.1724	4.33027	9.3081	-15.9043	1.78105	9.30817	-49.7359	11.9117
340.181	9.30795	-12.6578	0.18108	9.30796	-11.0359	-4.4075	9.30799	-6.1356	-5.08395	9.30801	-43.1876	4.23633	9.30803	-15.9137	1.76351	9.3081	-51.7538	11.7877
340.184	9.30788	-12.6593	0.17563	9.30789	-9.03308	-4.41109	9.30792	-3.13912	-5.08157	9.30794	-40.2028	4.1498	9.30796	-15.9231	1.74594	9.30803	-53.7718	11.6586
340.186	9.30781	-13.6609	0.1677	9.30782	-8.03021	-4.41218	9.30785	-0.14264	-5.07174	9.30788	-36.2181	4.07318	9.30789	-15.9325	1.72835	9.30796	-55.7897	11.5246
340.189	9.30774	-11.6624	0.16473	9.30775	-9.02735	-4.41576	9.30778	1.85385	-5.05695	9.30781	-31.2333	4.00895	9.30783	-17.9419	1.70576	9.30789	-56.8076	11.388
340.191	9.30767	-9.66392	0.16674	9.30768	-11.0245	-4.4243	9.30771	4.85033	-5.03471	9.30774	-28.2486	3.95215	9.30776	-19.9514	1.67818	9.30783	-55.8256	11.2538
340.194	9.30761	-7.66545	0.17372	9.30762	-11.0216	-4.43283	9.30765	5.84681	-5.00999	9.30767	-26.2638	3.90028	9.30769	-23.9608	1.64063	9.30776	-51.8435	11.1295
340.196	9.30754	-4.66697	0.18814	9.30755	-11.0188	-4.44136	9.30758	5.8433	-4.98528	9.3076	-23.2791	3.85583	9.30762	-26.9702	1.59559	9.30769	-49.8615	11.0102
340.199	9.30747	-1.6685	0.21003	9.30748	-11.0159	-4.44988	9.30751	6.83978	-4.9581	9.30754	-20.2943	3.8188	9.30755	-29.9796	1.54307	9.30762	-49.8794	10.8908
340.201	9.3074	0.32998	0.23688	9.30741	-10.013	-4.45591	9.30744	7.83626	-4.92843	9.30747	-17.3095	3.7892	9.30749	-31.989	1.48556	9.30755	-49.8973	10.7714
340.204	9.30733	1.32845	0.26622	9.30734	-8.01017	-4.45695	9.30737	7.83275	-4.89878	9.3074	-15.3248	3.76452	9.30742	-33.9984	1.42305	9.30749	-51.9153	10.647
340.206	9.30727	2.32692	0.29804	9.30728	-7.00731	-4.45551	9.30731	7.82923	-4.86913	9.30733	-15.34	3.73982	9.30735	-34.0078	1.36052	9.30742	-51.9332	10.5225
340.209	9.3072	3.3254	0.33234	9.30721	-6.00444	-4.45156	9.30724	7.82571	-4.83949	9.30726	-14.3552	3.71755	9.30728	-34.0172	1.29796	9.30735	-50.9511	10.4005
340.211	9.30713	2.32387	0.36415	9.30714	-3.00158	-4.44016	9.30717	6.8222	-4.81235	9.30719	-15.3705	3.69277	9.30721	-34.0267	1.23538	9.30728	-50.9691	10.2784
340.214	9.30706	1.32234	0.39347	9.30707	-2.99872	-4.42874	9.3071	5.81868	-4.7877	9.30713	-16.3857	3.66546	9.30715	-35.0361	1.17029	9.30721	-50.987	10.1562
340.216	9.30699	1.32082	0.42279	9.307	-3.99585	-4.41981	9.30703	4.81517	-4.76555	9.30706	-16.401	3.63811	9.30708	-33.0455	1.11015	9.30715	-53.005	10.0291
340.219	9.30693	1.31929	0.45211	9.30694	-5.99299	-4.41584	9.30697	1.81165	-4.75086	9.30699	-16.4162	3.61073	9.30701	-31.0549	1.05496	9.30708	-54.0229	9.89941
340.221	9.30686	3.31777	0.48639	9.30687	-6.99013	-4.41435	9.3069	-1.19187	-4.74364	9.30692	-15.4314	3.58579	9.30694	-28.0643	1.00721	9.30701	-54.0408	9.76969
340.223	9.30679	4.31624	0.52315	9.3068	-6.98727	-4.41285	9.30683	-3.19538	-4.74141	9.30685	-14.4467	3.5633	9.30687	-26.0737	0.9644	9.30694	-54.0588	9.63992
340.226	9.30672	6.31471	0.56489	9.30673	-5.9844	-4.40886	9.30676	-4.1989	-4.74167	9.30679	-14.4619	3.54078	9.30681	-27.0832	0.91908	9.30687	-53.0767	9.5126
340.228	9.30665	8.31319	0.61159	9.30666	-4.98154	-4.40238	9.30669	-5.20242	-4.74442	9.30672	-12.4771	3.52319	9.30674	-28.0926	0.87126	9.30681	-51.0947	9.3902
340.231	9.30659	10.3117	0.66326	9.3066	-3.97868	-4.3934	9.30663	-7.20593	-4.75216	9.30665	-11.4924	3.50804	9.30667	-29.102	0.82092	9.30674	-49.1126	9.27273
340.233	9.30652	10.3101	0.71493	9.30653	-4.97581	-4.3869	9.30656	-8.20945	-4.76239	9.30658	-10.5076	3.49535	9.3066	-31.1114	0.76559	9.30667	-45.1305	9.16516
340.236	9.30645	11.3086	0.76908	9.30646	-5.97295	-4.38288	9.30649	-10.213	-4.7776	9.30651	-10.5229	3.48261	9.30653	-33.1208	0.70526	9.3066	-41.1485	9.06749
340.238	9.30638	12.3071	0.82572	9.30639	-5.97009	-4.37886	9.30642	-11.2165	-4.79531	9.30645	-10.5381	3.46984	9.30647	-36.1302	0.63745	9.30653	-39.1664	8.97475
340.241	9.30631	13.3056	0.88483	9.30632	-5.96722	-4.37482	9.30635	-12.22	-4.81551	9.30638	-10.5533	3.45703	9.3064	-38.1396	0.56464	9.30647	-38.1844	8.88445
340.243	9.30625	11.304	0.93897	9.30626	-6.96436	-4.37327	9.30629	-12.2235	-4.83572	9.30631	-9.56857	3.44668	9.30633	-40.149	0.48684	9.3064	-38.2023	8.79411
340.246	9.30618	9.3025	0.98813	9.30619	-7.9615	-4.37419	9.30622	-11.227	-4.85345	9.30624	-9.58381	3.43628	9.30626	-41.1585	0.40653	9.30633	-38.2202	8.70372
340.248	9.30611	7.30098	1.03232	9.30612	-10.9586	-4.38257	9.30615	-11.2305	-4.87119	9.30617	-9.59905	3.42584	9.30619	-43.1679	0.32122	9.30626	-39.2382	8.61081
340.251	9.30604	5.29945	1.07153	9.30605	-13.9558	-4.3984	9.30608	-10.2341	-4.88646	9.30611	-10.6143	3.41288	9.30613	-44.1773	0.2334	9.30619	-39.2561	8.51784
340.253	9.30597	3.29792	1.10576	9.30598	-16.9529	-4.42168	9.30601	-9.23758	-4.89925	9.30604	-10.6295	3.39988	9.30606	-45.1867	0.14307	9.30613	-40.2741	8.42235
340.256	9.30591	1.2964	1.13502	9.30592	-17.95	-4.44744	9.30595	-6.2411	-4.90458	9.30597	-11.6448	3.38436	9.30599	-46.1961	0.05024	9.30606	-40.292	8.32681
340.258	9.30584	-0.70513	1.15929	9.30585	-18.9472	-4.47568	9.30588	-4.24462	-4.90495	9.3059	-14.66	3.36134	9.30592	-47.2055	-0.04511	9.30599	-39.3099	8.23371
340.261	9.30577	-2.70665	1.1786	9.30578	-19.9443	-4.5064	9.30581	-3.24813	-4.90285	9.30583	-17.6752	3.33082	9.30585	-46.2149	-0.138	9.30592	-39.3279	8.14057
340.263	9.3057	-3.70818	1.19541	9.30571	-19.9415	-4.53711	9.30574	-4.25165	-4.90324	9.30577	-20.6905	3.29281	9.30579	-45.2244	-0.22841	9.30585	-39.3458	8.04739
340.266	9.30563	-5.70971	1.20725	9.30564	-18.9386	-4.56533	9.30567	-5.25516	-4.90613	9.3057	-22.7057	3.24979	9.30572	-44.2338	-0.31637	9.30579	-38.3638	7.95664
340.268	9.30557	-5.71123	1.21908	9.30558	-18.9357	-4.59354	9.30561	-5.25868	-4.90902	9.30563	-24.7209	3.20175	9.30565	-42.2432	-0.39938	9.30572	-39.3817	7.86337
340.271	9.3055	-5.71276	1.23091	9.30551	-18.9329	-4.62174	9.30554	-6.2622	-4.91441	9.30556	-24.7362	3.15368	9.30558	-39.2526	-0.47496	9.30565	-41.3996	7.76507
340.273	9.30543	-4.71429	1.24523	9.30544	-18.93	-4.64994	9.30547	-6.26571	-4.91981	9.30549	-25.7514	3.10308	9.30551	-38.262	-0.54807	9.30558	-43.4176	7.66177
340.276	9.30536	-2.71581	1.26451	9.30537	-18.9271	-4.67813	9.3054	-5.26923	-4.92273	9.30543	-25.7667	3.05245	9.30545	-37.2714	-0.61871	9.30551	-41.4355	7.56338
340.278	9.30529	-0.71734	1.28876	9.3053	-17.9243	-4.70382	9.30533	-3.27275	-4.92068	9.30536	-26.7819	2.99929	9.30538	-35.2808	-0.68441	9.30545	-40.4534	7.46744
340.281	9.30523	-0.71886	1.313	9.30524	-15.9214	-4.72454	9.30527	-2.27626	-4.91616	9.30529	-27.7971	2.94361	9.30531	-34.2902	-0.74764	9.30538	-39.4714	7.37395
340.283	9.30516	-1.72039	1.33476	9.30517	-15.9186	-4.74525	9.3052	-2.27978	-4.91165	9.30522	-29.8124	2.88292	9.30524	-35.2997	-0.81339	9.30531	-38.4893	7.28289
340.286	9.30509	-4.72192	1.34905	9.3051	-15.9157	-4.76595	9.30513	-2.2833	-4.90714	9.30515	-30.8276	2.8197	9.30517	-36.3091	-0.88164	9.30524	-36.5073	7.19676
340.288	9.30502	-7.72344	1.35589	9.30503	-14.9128	-4.78416	9.30506	-1.28681	-4.90016	9.30509	-32.8428	2.75147	9.30511	-36.3185	-0.94992	9.30517	-36.5252	7.11059
340.291	9.30495	-9.72497	1.35774	9.30496	-13.91	-4.79988	9.30499	-1.29033	-4.89319	9.30502	-32.8581	2.6832	9.30504	-36.3279	-1.01823	9.30511	-35.5431	7.02686
340.293	9.30489	-9.7265	1.35959	9.3049	-14.9071	-4.81807	9.30493	-3.29385	-4.8912	9.30495	-33.8733	2.61241	9.30497	-36.3373	-1.08655	9.30504	-35.5611	6.94308
340.296	9.30482	-9.72802	1.36144	9.30483	-14.9042	-4.83625	9.30486	-6.29736	-4.89667	9.30488	-33.8886	2.54158	9.3049	-35.3467	-1.15241	9.30497	-36.579	6.85677
340.298	9.30475	-10.7296	1.36079	9.30476	-16.9014	-4.85941	9.30479	-8.30088	-4.90713	9.30481	-32.9038	2.4732	9.30483	-37.3561	-1.22327	9.3049	-38.597	6.76545
340.301	9.30468	-11.7311	1.35766	9.30469	-16.8985	-4.88255	9.30472	-10.3044	-4.92257	9.30475	-33.919	2.4023	9.30477	-36.3655	-1.29167	9.30483	-37.6149	6.67657
340.303	9.30461	-13.7326	1.34954	9.30462	-17.8956	-4.90818	9.30465	-13.3079	-4.94548	9.30468	-37.9343	2.32141	9.3047	-34.375	-1.35511	9.30477	-34.6328	6.5951
340.306	9.30455	-15.7341	1.33645	9.30456	-17.8928	-4.93379	9.30459	-14.3114	-4.97088	9.30461	-41.9495	2.23054	9.30463	-32.3844	-1.41361	9.3047	-31.6508	6.52105
340.308	9.30448	-17.7357	1.31839	9.30449	-18.8899	-4.96189	9.30452	-15.315	-4.99878	9.30454	-46.9648	2.1272	9.30456	-30.3938	-1.46716	9.30463	-31.6687	6.44695
340.31	9.30441	-18.7372	1.29784	9.30442	-16.887	-4.98501	9.30445	-14.3185	-5.0242	9.30448	-51.98	2.01139	9.30449	-28.4032	-1.51575	9.30456	-31.6867	6.37281
340.313	9.30434	-20.7387	1.27231	9.30435	-15.8842	-5.00564	9.30438	-12.322	-5.04465	9.30441	-54.9952	1.88808	9.30443	-25.4126	-1.55692	9.30449	-32.7046	6.29613
340.315	9.30427	-21.7402	1.24429	9.30428	-13.8813	-5.02128	9.30431	-10.3255	-5.06015	9.30434	-57.0105	1.75977	9.30436	-23.422	-1.59313	9.30443	-33.7225	6.21693
340.318	9.30421	-19.7418	1.22124	9.30422	-12.8785	-5.03443	9.30425	-7.32901	-5.06819	9.30427	-57.0257	1.63141	9.30429	-20.4314	-1.6219	9.30436	-35.7405	6.13271
340.32	9.30414	-16.7433	1.20565	9.30415	-11.8756	-5.04509	9.30418	-4.33253	-5.06878	9.3042	-55.041	1.50799	9.30422	-20.4409	-1.65071	9.30429	-38.7584	6.04098
340.323	9.30407	-12.7448	1.19999	9.30408	-11.8727	-5.05574	9.30411	-2.33604	-5.0644	9.30414	-50.0562	1.39697	9.30415	-21.4503	-1.68201	9.30422	-39.7764	5.94672
340.325	9.304	-9.74634	1.20179	9.30401	-11.8699	-5.06638	9.30404	0.66044	-5.05258	9.30407	-45.0714	1.29833	9.30409	-23.4597	-1.71832	9.30415	-40.7943	5.84994
340.328	9.30393	-7.74786	1.20856	9.30394	-11.867	-5.07701	9.30397	2.65692	-5.0358	9.304	-39.0867	1.21458	9.30402	-24.4691	-1.75714	9.30409	-41.8122	5.75062
340.33	9.30387	-9.74939	1.21036	9.30388	-9.86415	-5.08267	9.30391	2.65341	-5.01902	9.30393	-35.1019	1.14074	9.30395	-26.4785	-1.80095	9.30402	-41.8302	5.65126
340.333	9.3038	-10.7509	1.20966	9.30381	-9.86128	-5.08832	9.30384	0.64989	-5.00722	9.30386	-32.1171	1.07431	9.30388	-29.4879	-1.85224	9.30395	-39.8481	5.55682
340.335	9.30373	-11.7524	1.20647	9.30374	-7.85842	-5.08899	9.30377	-2.35363	-5.00289	9.3038	-30.1324	1.01282	9.30381	-31.4973	-1.90853	9.30388	-38.8661	5.46483
340.338	9.30366	-10.754	1.20577	9.30367	-5.85556	-5.08467	9.3037	-3.35714	-5.00106	9.30373	-30.1476	0.9513	9.30375	-31.5068	-1.96485	9.30381	-36.884	5.37776
340.34	9.30359	-11.7555	1.20257	9.3036	-2.85269	-5.0729	9.30363	-6.36066	-5.00669	9.30366	-29.1629	0.89222	9.30368	-30.5162	-2.0187	9.30375	-31.9019	5.30309
340.343	9.30353	-13.757	1.1944	9.30354	0.15017	-5.05366	9.30357	-9.36418	-5.01979	9.30359	-29.1781	0.8331	9.30361	-28.5256	-2.0676	9.30368	-28.9199	5.23582
340.345	9.30346	-14.7586	1.18374	9.30347	0.15303	-5.03441	9.3035	-10.3677	-5.03539	9.30352	-31.1933	0.76898	9.30354	-25.535	-2.10907	9.30361	-26.9378	5.17349
340.348	9.30339	-14.7601	1.17307	9.3034	-0.8441	-5.01764	9.30343	-11.3712	-5.05348	9.30346	-32.2086	0.70233	9.30347	-21.5444	-2.14061	9.30354	-26.9557	5.11111
340.35	9.30332	-17.7616	1.15494	9.30333	-2.84124	-5.00583	9.30336	-11.3747	-5.07158	9.30339	-31.2238	0.63812	9.30341	-16.5538	-2.15975	9.30347	-27.9737	5.0462
340.353	9.30325	-19.7631	1.13184	9.30326	-3.83838	-4.9965	9.30329	-10.3782	-5.08721	9.30332	-30.239	0.57637	9.30334	-14.5632	-2.17394	9.30341	-27.9916	4.98124
340.355	9.30319	-20.7647	1.10625	9.3032	-4.83551	-4.98966	9.30323	-9.38176	-5.10035	9.30325	-28.2543	0.51955	9.30327	-14.5726	-2.18815	9.30334	-27.0096	4.91873
340.358	9.30312	-18.7662	1.08562	9.30313	-4.83265	-4.9828	9.30316	-7.38527	-5.10853	9.30318	-25.2695	0.47015	9.3032	-15.5821	-2.20487	9.30327	-27.0275	4.85617
340.36	9.30305	-15.7677	1.07245	9.30306	-5.82979	-4.97843	9.30309	-5.38879	-5.11175	9.30312	-21.2848	0.43066	9.30313	-17.5915	-2.22658	9.3032	-26.0454	4.79605
340.363	9.30298	-14.7692	1.06176	9.30299	-5.82692	-4.97404	9.30302	-5.39231	-5.11497	9.30305	-19.3	0.3961	9.30307	-19.6009	-2.2533	9.30313	-25.0634	4.73838
340.365	9.30291	-14.7708	1.05107	9.30292	-5.82406	-4.96966	9.30295	-7.39582	-5.12318	9.30298	-19.3152	0.36151	9.303	-19.6103	-2.28003	9.30307	-25.0813	4.68066
340.368	9.30285	-14.7723	1.04037	9.30286	-3.8212	-4.96028	9.30289	-9.39934	-5.13637	9.30291	-19.3305	0.32688	9.30293	-21.6197	-2.31176	9.303	-27.0993	4.61792
340.37	9.30278	-15.7738	1.02719	9.30279	-1.81833	-4.94593	9.30282	-9.40286	-5.14957	9.30284	-20.3457	0.28973	9.30286	-22.6291	-2.34601	9.30293	-28.1172	4.55265
340.373	9.30271	-14.7753	1.01649	9.30272	0.18453	-4.92661	9.30275	-7.40637	-5.1578	9.30278	-23.3609	0.24507	9.30279	-23.6385	-2.38275	9.30286	-30.1351	4.48237
340.375	9.30264	-15.7769	1.00329	9.30265	2.18739	-4.9023	9.30268	-4.40989	-5.15859	9.30271	-25.3762	0.19541	9.30273	-23.648	-2.41953	9.30279	-31.1531	4.40955
340.378	9.30257	-18.7784	0.98264	9.30258	3.19026	-4.8755	9.30261	-3.41341	-5.15689	9.30264	-25.3914	0.14571	9.30266	-24.6574	-2.45881	9.30273	-31.171	4.33669
340.38	9.30251	-20.7799	0.957	9.30252	3.19312	-4.84869	9.30255	-0.41692	-5.14775	9.30257	-25.4067	0.09597	9.30259	-23.6668	-2.49564	9.30266	-31.1889	4.26379
