b	fcucl2	cucl2	cucl2a	fcuso4	cuso4	cuso4a
296.617	10.6807	1521.09	6252.62	10.6884	4120.29	30270.7
296.641	10.6798	1533.09	6290.19	10.6875	4122.31	30371.7
296.666	10.6789	1546.1	6328.07	10.6866	4124.33	30472.7
296.69	10.678	1558.1	6366.25	10.6857	4125.36	30573.8
296.714	10.6771	1571.11	6404.75	10.6848	4125.38	30674.8
296.739	10.6763	1583.11	6443.54	10.684	4126.4	30775.9
296.763	10.6754	1595.12	6482.63	10.6831	4127.42	30877
296.788	10.6745	1607.12	6522	10.6822	4127.45	30978.1
296.812	10.6736	1618.13	6561.65	10.6813	4128.47	31079.2
296.837	10.6727	1630.13	6601.59	10.6804	4128.49	31180.4
296.861	10.6719	1642.14	6641.82	10.6796	4128.51	31281.5
296.886	10.671	1656.14	6682.4	10.6787	4128.53	31382.6
296.91	10.6701	1670.14	6723.32	10.6778	4126.56	31483.7
296.935	10.6692	1684.15	6764.58	10.6769	4125.58	31584.8
296.959	10.6684	1698.15	6806.18	10.6761	4124.6	31685.8
296.983	10.6675	1711.16	6848.1	10.6752	4123.62	31786.8
297.008	10.6666	1723.16	6890.32	10.6743	4122.65	31887.8
297.032	10.6657	1736.17	6932.85	10.6734	4120.67	31988.7
297.057	10.6648	1749.17	6975.7	10.6725	4118.69	32089.6
297.081	10.664	1764.18	7018.92	10.6717	4116.71	32190.5
297.106	10.6631	1779.18	7062.51	10.6708	4113.73	32291.2
297.13	10.6622	1793.19	7106.43	10.6699	4110.76	32391.9
297.155	10.6613	1806.19	7150.68	10.669	4107.78	32492.5
297.179	10.6605	1818.19	7195.22	10.6681	4104.8	32593.1
297.203	10.6596	1831.2	7240.07	10.6673	4100.82	32693.5
297.228	10.6587	1843.2	7285.22	10.6664	4096.85	32793.9
297.252	10.6578	1856.21	7330.69	10.6655	4091.87	32894.1
297.277	10.6569	1871.21	7376.53	10.6646	4085.89	32994.2
297.301	10.6561	1886.22	7422.73	10.6638	4079.91	33094.2
297.326	10.6552	1901.22	7469.29	10.6629	4074.93	33194
297.35	10.6543	1915.23	7516.21	10.662	4069.96	33293.7
297.375	10.6534	1930.23	7563.48	10.6611	4064.98	33393.2
297.399	10.6526	1945.24	7611.13	10.6603	4060	33492.7
297.424	10.6517	1961.24	7659.16	10.6594	4056.02	33592.1
297.448	10.6508	1978.24	7707.61	10.6585	4050.04	33691.3
297.472	10.6499	1996.25	7756.51	10.6576	4045.07	33790.3
297.497	10.6491	2014.25	7805.84	10.6567	4040.09	33889.3
297.521	10.6482	2031.26	7855.59	10.6559	4035.11	33988.2
297.546	10.6473	2046.26	7905.7	10.655	4030.13	34086.9
297.57	10.6464	2061.27	7956.18	10.6541	4024.16	34185.5
297.595	10.6456	2075.27	8007.01	10.6532	4018.18	34283.9
297.619	10.6447	2088.28	8058.15	10.6524	4012.2	34382.2
297.644	10.6438	2102.28	8109.63	10.6515	4006.22	34480.3
297.668	10.6429	2118.29	8161.51	10.6506	3999.24	34578.3
297.692	10.6421	2135.29	8213.8	10.6497	3992.27	34676.1
297.717	10.6412	2153.29	8266.53	10.6489	3985.29	34773.7
297.741	10.6403	2171.3	8319.7	10.648	3976.31	34871.1
297.766	10.6394	2187.3	8373.26	10.6471	3966.33	34968.3
297.79	10.6386	2203.31	8427.22	10.6462	3956.36	35065.2
297.815	10.6377	2219.31	8481.56	10.6454	3945.38	35161.8
297.839	10.6368	2235.32	8536.3	10.6445	3933.4	35258.2
297.864	10.636	2250.32	8591.4	10.6436	3922.42	35354.3
297.888	10.6351	2264.33	8646.85	10.6428	3911.44	35450.1
297.913	10.6342	2277.33	8702.61	10.6419	3900.47	35545.7
297.937	10.6333	2291.33	8758.72	10.641	3887.49	35640.9
297.961	10.6325	2306.34	8815.19	10.6401	3875.51	35735.8
297.986	10.6316	2320.34	8872.01	10.6393	3862.53	35830.5
298.01	10.6307	2335.35	8929.19	10.6384	3850.56	35924.8
298.035	10.6298	2352.35	8986.79	10.6375	3839.58	36018.9
298.059	10.629	2369.36	9044.8	10.6366	3827.6	36112.6
298.084	10.6281	2386.36	9103.23	10.6358	3815.62	36206.1
298.108	10.6272	2403.37	9162.08	10.6349	3804.64	36299.3
298.133	10.6264	2420.37	9221.34	10.634	3794.67	36392.3
298.157	10.6255	2438.38	9281.04	10.6332	3783.69	36485
298.181	10.6246	2455.38	9341.16	10.6323	3772.71	36577.4
298.206	10.6237	2472.38	9401.69	10.6314	3760.73	36669.6
298.23	10.6229	2488.39	9462.61	10.6305	3749.76	36761.4
298.255	10.622	2505.39	9523.95	10.6297	3737.78	36853
298.279	10.6211	2521.4	9585.68	10.6288	3723.8	36944.2
298.304	10.6203	2535.4	9647.76	10.6279	3706.82	37035
298.328	10.6194	2550.41	9710.2	10.6271	3690.84	37125.5
298.353	10.6185	2565.41	9773.01	10.6262	3673.87	37215.5
298.377	10.6176	2580.42	9836.18	10.6253	3656.89	37305.1
298.401	10.6168	2594.42	9899.7	10.6244	3641.91	37394.3
298.426	10.6159	2609.43	9963.58	10.6236	3624.93	37483.1
298.45	10.615	2623.43	10027.8	10.6227	3608.95	37571.6
298.475	10.6142	2638.43	10092.4	10.6218	3592.98	37659.6
298.499	10.6133	2655.44	10157.4	10.621	3577	37747.2
298.524	10.6124	2672.44	10222.8	10.6201	3561.02	37834.5
298.548	10.6116	2688.45	10288.6	10.6192	3543.04	37921.3
298.573	10.6107	2703.45	10354.8	10.6184	3526.07	38007.7
298.597	10.6098	2719.46	10421.4	10.6175	3508.09	38093.7
298.622	10.609	2734.46	10488.3	10.6166	3490.11	38179.2
298.646	10.6081	2749.47	10555.7	10.6157	3473.13	38264.3
298.67	10.6072	2764.47	10623.3	10.6149	3456.15	38349
298.695	10.6064	2778.48	10691.3	10.614	3441.18	38433.3
298.719	10.6055	2792.48	10759.7	10.6131	3423.2	38517.2
298.744	10.6046	2806.48	10828.4	10.6123	3405.22	38600.6
298.768	10.6037	2821.49	10897.5	10.6114	3386.24	38683.6
298.793	10.6029	2834.49	10966.9	10.6105	3370.27	38766.2
298.817	10.602	2848.5	11036.6	10.6097	3353.29	38848.4
298.842	10.6011	2863.5	11106.7	10.6088	3334.31	38930.1
298.866	10.6003	2878.51	11177.1	10.6079	3315.33	39011.3
298.89	10.5994	2892.51	11247.9	10.6071	3296.35	39092.1
298.915	10.5985	2905.52	11319.1	10.6062	3277.38	39172.4
298.939	10.5977	2918.52	11390.5	10.6053	3257.4	39252.3
298.964	10.5968	2931.53	11462.3	10.6045	3239.42	39331.6
298.988	10.5959	2944.53	11534.3	10.6036	3220.44	39410.6
299.013	10.5951	2956.53	11606.7	10.6027	3201.47	39489
299.037	10.5942	2965.54	11679.3	10.6019	3181.49	39567
299.062	10.5933	2976.54	11752.2	10.601	3162.51	39644.5
299.086	10.5925	2987.55	11825.3	10.6001	3143.53	39721.6
299.111	10.5916	2998.55	11898.7	10.5993	3125.55	39798.2
299.135	10.5907	3008.56	11972.3	10.5984	3106.58	39874.3
299.159	10.5899	3018.56	12046.2	10.5975	3087.6	39950
299.184	10.589	3026.57	12120.3	10.5967	3066.62	40025.2
299.208	10.5882	3034.57	12194.6	10.5958	3045.64	40099.8
299.233	10.5873	3043.57	12269.1	10.5949	3023.66	40173.9
299.257	10.5864	3053.58	12343.8	10.5941	3001.69	40247.5
299.282	10.5856	3061.58	12418.8	10.5932	2979.71	40320.5
299.306	10.5847	3069.59	12493.9	10.5923	2957.73	40393
299.331	10.5838	3076.59	12569.2	10.5915	2934.75	40465
299.355	10.583	3082.6	12644.6	10.5906	2911.78	40536.4
299.379	10.5821	3090.6	12720.3	10.5897	2887.8	40607.2
299.404	10.5812	3097.61	12796.1	10.5889	2863.82	40677.4
299.428	10.5804	3104.61	12872.1	10.588	2838.84	40747
299.453	10.5795	3110.62	12948.2	10.5871	2813.86	40816
299.477	10.5786	3117.62	13024.5	10.5863	2788.89	40884.3
299.502	10.5778	3123.62	13101	10.5854	2762.91	40952.1
299.526	10.5769	3127.63	13177.6	10.5845	2736.93	41019.2
299.551	10.5761	3131.63	13254.2	10.5837	2711.95	41085.7
299.575	10.5752	3136.64	13331	10.5828	2688.98	41151.6
299.599	10.5743	3140.64	13407.9	10.582	2667	41217
299.624	10.5735	3145.65	13484.8	10.5811	2644.02	41281.8
299.648	10.5726	3148.65	13561.9	10.5802	2620.04	41346.1
299.673	10.5717	3151.66	13639.1	10.5794	2596.06	41409.7
299.697	10.5709	3155.66	13716.3	10.5785	2572.09	41472.8
299.722	10.57	3157.67	13793.6	10.5776	2548.11	41535.3
299.746	10.5692	3159.67	13870.9	10.5768	2523.13	41597.2
299.771	10.5683	3162.67	13948.3	10.5759	2499.15	41658.5
299.795	10.5674	3165.68	14025.8	10.5751	2474.18	41719.1
299.82	10.5666	3166.68	14103.3	10.5742	2451.2	41779.3
299.844	10.5657	3166.69	14180.8	10.5733	2430.22	41838.9
299.868	10.5648	3166.69	14258.3	10.5725	2408.24	41897.9
299.893	10.564	3165.7	14335.8	10.5716	2384.26	41956.4
299.917	10.5631	3166.7	14413.3	10.5707	2360.29	42014.3
299.942	10.5623	3167.71	14490.9	10.5699	2335.31	42071.6
299.966	10.5614	3165.71	14568.3	10.569	2310.33	42128.3
299.991	10.5605	3163.72	14645.8	10.5682	2284.35	42184.3
300.015	10.5597	3160.72	14723.1	10.5673	2260.38	42239.8
300.04	10.5588	3157.72	14800.4	10.5664	2235.4	42294.6
300.064	10.558	3156.73	14877.7	10.5656	2210.42	42348.9
300.088	10.5571	3153.73	14954.9	10.5647	2185.44	42402.5
300.113	10.5562	3150.74	15032	10.5639	2160.46	42455.5
300.137	10.5554	3148.74	15109.1	10.563	2136.49	42507.9
300.162	10.5545	3145.75	15186.1	10.5621	2112.51	42559.8
300.186	10.5537	3142.75	15263	10.5613	2086.53	42611
300.211	10.5528	3139.76	15339.8	10.5604	2061.55	42661.5
300.235	10.5519	3134.76	15416.6	10.5596	2035.57	42711.5
300.26	10.5511	3128.77	15493.2	10.5587	2009.6	42760.8
300.284	10.5502	3123.77	15569.6	10.5578	1985.62	42809.6
300.309	10.5494	3116.77	15645.9	10.557	1960.64	42857.7
300.333	10.5485	3110.78	15722	10.5561	1934.66	42905.2
300.357	10.5476	3103.78	15798	10.5553	1907.69	42952
300.382	10.5468	3096.79	15873.8	10.5544	1878.71	42998.1
300.406	10.5459	3089.79	15949.4	10.5535	1850.73	43043.6
300.431	10.5451	3082.8	16024.9	10.5527	1822.75	43088.3
300.455	10.5442	3075.8	16100.2	10.5518	1795.77	43132.4
300.48	10.5434	3067.81	16175.3	10.551	1768.8	43175.9
300.504	10.5425	3059.81	16250.2	10.5501	1742.82	43218.6
300.529	10.5416	3050.82	16324.8	10.5492	1717.84	43260.8
300.553	10.5408	3041.82	16399.3	10.5484	1692.86	43302.4
300.577	10.5399	3031.82	16473.5	10.5475	1667.89	43343.4
300.602	10.5391	3021.83	16547.5	10.5467	1643.91	43383.8
300.626	10.5382	3009.83	16621.1	10.5458	1617.93	43423.5
300.651	10.5373	2998.84	16694.5	10.545	1592.95	43462.6
300.675	10.5365	2987.84	16767.7	10.5441	1566.97	43501.2
300.7	10.5356	2975.85	16840.5	10.5432	1543	43539.1
300.724	10.5348	2963.85	16913.1	10.5424	1518.02	43576.4
300.749	10.5339	2951.86	16985.3	10.5415	1493.04	43613.1
300.773	10.5331	2937.86	17057.2	10.5407	1469.06	43649.2
300.798	10.5322	2923.86	17128.8	10.5398	1445.09	43684.7
300.822	10.5314	2910.87	17200.1	10.539	1420.11	43719.6
300.846	10.5305	2897.87	17271	10.5381	1394.13	43753.9
300.871	10.5296	2884.88	17341.6	10.5372	1366.15	43787.5
300.895	10.5288	2870.88	17411.9	10.5364	1338.17	43820.4
300.92	10.5279	2856.89	17481.8	10.5355	1311.2	43852.6
300.944	10.5271	2844.89	17551.5	10.5347	1285.22	43884.2
300.969	10.5262	2833.9	17620.8	10.5338	1261.24	43915.3
300.993	10.5254	2823.9	17690	10.533	1238.26	43945.7
301.018	10.5245	2812.91	17758.8	10.5321	1215.28	43975.6
301.042	10.5237	2800.91	17827.4	10.5313	1192.31	44005
301.066	10.5228	2788.91	17895.7	10.5304	1170.33	44033.8
301.091	10.5219	2774.92	17963.6	10.5295	1148.35	44062
301.115	10.5211	2761.92	18031.2	10.5287	1126.37	44089.8
301.14	10.5202	2748.93	18098.5	10.5278	1105.4	44117
301.164	10.5194	2735.93	18165.5	10.527	1084.42	44143.7
301.189	10.5185	2723.94	18232.2	10.5261	1063.44	44169.9
301.213	10.5177	2711.94	18298.5	10.5253	1042.46	44195.5
301.238	10.5168	2699.95	18364.6	10.5244	1019.48	44220.7
301.262	10.516	2686.95	18430.4	10.5236	995.507	44245.2
301.286	10.5151	2673.96	18495.9	10.5227	971.529	44269.1
301.311	10.5143	2660.96	18561	10.5219	947.551	44292.5
301.335	10.5134	2647.96	18625.9	10.521	923.573	44315.3
301.36	10.5126	2633.97	18690.3	10.5201	899.596	44337.4
301.384	10.5117	2619.97	18754.5	10.5193	874.618	44359
301.409	10.5109	2605.98	18818.3	10.5184	849.64	44380
301.433	10.51	2591.98	18881.7	10.5176	824.662	44400.3
301.458	10.5091	2576.99	18944.8	10.5167	799.684	44420.1
301.482	10.5083	2562.99	19007.6	10.5159	774.706	44439.2
301.507	10.5074	2548	19070	10.515	750.729	44457.7
301.531	10.5066	2533	19132	10.5142	727.751	44475.7
301.555	10.5057	2518.01	19193.6	10.5133	704.773	44493.1
301.58	10.5049	2502.01	19254.9	10.5125	682.795	44510
301.604	10.504	2485.01	19315.7	10.5116	658.817	44526.3
301.629	10.5032	2469.02	19376.2	10.5108	635.84	44542.1
301.653	10.5023	2453.02	19436.2	10.5099	612.862	44557.2
301.678	10.5015	2436.03	19495.9	10.5091	590.884	44571.9
301.702	10.5006	2420.03	19555.1	10.5082	568.906	44586
301.727	10.4998	2405.04	19614	10.5074	546.928	44599.5
301.751	10.4989	2390.04	19672.5	10.5065	524.951	44612.5
301.775	10.4981	2374.05	19730.7	10.5057	502.973	44625
301.8	10.4972	2358.05	19788.4	10.5048	480.995	44637
301.824	10.4964	2343.06	19845.8	10.504	458.017	44648.4
301.849	10.4955	2329.06	19902.8	10.5031	436.039	44659.2
301.873	10.4947	2315.06	19959.5	10.5023	414.062	44669.5
301.898	10.4938	2302.07	20015.9	10.5014	393.084	44679.3
301.922	10.493	2289.07	20071.9	10.5006	372.106	44688.6
301.947	10.4921	2275.08	20127.6	10.4997	350.128	44697.4
301.971	10.4913	2262.08	20183	10.4989	329.15	44705.6
301.996	10.4904	2250.09	20238.1	10.498	306.173	44713.3
302.02	10.4896	2238.09	20292.9	10.4972	284.195	44720.4
302.044	10.4887	2224.1	20347.4	10.4963	263.217	44727
302.069	10.4879	2210.1	20401.5	10.4955	241.239	44733.1
302.093	10.487	2197.1	20455.3	10.4946	222.261	44738.8
302.118	10.4862	2183.11	20508.8	10.4938	201.283	44743.9
302.142	10.4853	2170.11	20561.9	10.4929	181.306	44748.5
302.167	10.4845	2157.12	20614.7	10.4921	160.328	44752.6
302.191	10.4836	2145.12	20667.3	10.4912	139.35	44756.2
302.216	10.4828	2132.13	20719.5	10.4904	119.372	44759.3
302.24	10.4819	2119.13	20771.4	10.4895	100.394	44761.9
302.264	10.4811	2105.14	20822.9	10.4887	81.4166	44764.1
302.289	10.4802	2091.14	20874.1	10.4878	63.4388	44765.9
302.313	10.4794	2078.15	20925	10.487	44.461	44767.1
302.338	10.4786	2065.15	20975.6	10.4861	26.4832	44768
302.362	10.4777	2053.15	21025.9	10.4853	9.5054	44768.4
302.387	10.4769	2041.16	21075.9	10.4844	-6.47241	44768.4
302.411	10.476	2032.16	21125.6	10.4836	-22.4502	44768.1
302.436	10.4752	2022.17	21175.2	10.4827	-37.428	44767.3
302.46	10.4743	2012.17	21224.4	10.4819	-52.4058	44766.3
302.485	10.4735	2000.18	21273.4	10.481	-68.3836	44764.8
302.509	10.4726	1988.18	21322.1	10.4802	-86.3615	44762.8
302.533	10.4718	1975.19	21370.5	10.4793	-104.339	44760.5
302.558	10.4709	1961.19	21418.5	10.4785	-121.317	44757.7
302.582	10.4701	1947.2	21466.2	10.4776	-138.295	44754.5
302.607	10.4692	1933.2	21513.6	10.4768	-155.273	44750.9
302.631	10.4684	1919.2	21560.6	10.476	-171.25	44746.9
302.656	10.4675	1907.21	21607.3	10.4751	-187.228	44742.5
302.68	10.4667	1895.21	21653.7	10.4743	-203.206	44737.7
302.705	10.4659	1885.22	21699.9	10.4734	-218.184	44732.6
302.729	10.465	1876.22	21745.9	10.4726	-233.162	44727.1
302.753	10.4642	1865.23	21791.5	10.4717	-250.14	44721.2
302.778	10.4633	1853.23	21836.9	10.4709	-266.117	44714.8
302.802	10.4625	1843.24	21882.1	10.47	-281.095	44708.2
302.827	10.4616	1832.24	21927	10.4692	-297.073	44701.1
302.851	10.4608	1822.25	21971.6	10.4683	-312.051	44693.6
302.876	10.4599	1812.25	22016	10.4675	-326.029	44685.9
302.9	10.4591	1801.25	22060.1	10.4666	-339.006	44677.8
302.925	10.4583	1789.26	22104	10.4658	-352.984	44669.3
302.949	10.4574	1777.26	22147.5	10.465	-366.962	44660.5
302.974	10.4566	1764.27	22190.7	10.4641	-380.94	44651.4
302.998	10.4557	1754.27	22233.7	10.4633	-395.918	44641.9
303.022	10.4549	1744.28	22276.4	10.4624	-409.895	44632.1
303.047	10.454	1735.28	22318.9	10.4616	-424.873	44621.9
303.071	10.4532	1727.29	22361.3	10.4607	-440.851	44611.3
303.096	10.4523	1719.29	22403.4	10.4599	-456.829	44600.3
303.12	10.4515	1710.3	22445.3	10.4591	-473.807	44588.9
303.145	10.4507	1702.3	22487	10.4582	-488.784	44577.2
303.169	10.4498	1693.3	22528.5	10.4574	-502.762	44565.1
303.194	10.449	1684.31	22569.7	10.4565	-515.74	44552.6
303.218	10.4481	1675.31	22610.8	10.4557	-526.718	44540
303.242	10.4473	1666.32	22651.6	10.4548	-538.696	44527
303.267	10.4465	1656.32	22692.2	10.454	-548.674	44513.7
303.291	10.4456	1648.33	22732.6	10.4531	-558.651	44500.3
303.316	10.4448	1639.33	22772.7	10.4523	-567.629	44486.6
303.34	10.4439	1630.34	22812.7	10.4515	-577.607	44472.7
303.365	10.4431	1621.34	22852.4	10.4506	-588.585	44458.5
303.389	10.4422	1612.35	22891.9	10.4498	-599.563	44444
303.414	10.4414	1604.35	22931.2	10.4489	-611.54	44429.2
303.438	10.4406	1596.35	22970.3	10.4481	-623.518	44414.2
303.462	10.4397	1589.36	23009.3	10.4473	-635.496	44398.8
303.487	10.4389	1580.36	23048	10.4464	-647.474	44383.2
303.511	10.438	1573.37	23086.5	10.4456	-658.452	44367.3
303.536	10.4372	1566.37	23124.9	10.4447	-668.429	44351.1
303.56	10.4364	1561.38	23163.2	10.4439	-677.407	44334.7
303.585	10.4355	1556.38	23201.3	10.443	-685.385	44318.2
303.609	10.4347	1550.39	23239.3	10.4422	-694.363	44301.4
303.634	10.4338	1543.39	23277.1	10.4414	-703.341	44284.4
303.658	10.433	1535.39	23314.8	10.4405	-711.318	44267.2
303.683	10.4322	1528.4	23352.2	10.4397	-719.296	44249.8
303.707	10.4313	1520.4	23389.5	10.4388	-729.274	44232.1
303.731	10.4305	1513.41	23426.6	10.438	-739.252	44214.3
303.756	10.4296	1507.41	23463.5	10.4372	-749.23	44196.1
303.78	10.4288	1501.42	23500.3	10.4363	-759.207	44177.8
303.805	10.428	1496.42	23537	10.4355	-768.185	44159.2
303.829	10.4271	1490.43	23573.5	10.4346	-775.163	44140.4
303.854	10.4263	1484.43	23609.9	10.4338	-783.141	44121.4
303.878	10.4254	1479.44	23646.1	10.433	-793.119	44102.2
303.903	10.4246	1473.44	23682.2	10.4321	-801.096	44082.8
303.927	10.4238	1467.44	23718.2	10.4313	-808.074	44063.3
303.951	10.4229	1460.45	23754	10.4304	-815.052	44043.5
303.976	10.4221	1454.45	23789.6	10.4296	-822.03	44023.6
304	10.4212	1448.46	23825.1	10.4288	-830.008	44003.5
304.025	10.4204	1442.46	23860.5	10.4279	-838.986	43983.2
304.049	10.4196	1435.47	23895.7	10.4271	-847.963	43962.7
304.074	10.4187	1429.47	23930.7	10.4263	-857.941	43941.9
304.098	10.4179	1423.48	23965.6	10.4254	-866.919	43920.9
304.123	10.4171	1418.48	24000.3	10.4246	-875.897	43899.6
304.147	10.4162	1414.49	24035	10.4237	-884.875	43878.2
304.172	10.4154	1411.49	24069.6	10.4229	-893.852	43856.5
304.196	10.4145	1408.49	24104.1	10.4221	-902.83	43834.6
304.22	10.4137	1404.5	24138.6	10.4212	-911.808	43812.5
304.245	10.4129	1398.5	24172.8	10.4204	-921.786	43790.2
304.269	10.412	1390.51	24206.9	10.4196	-929.764	43767.6
304.294	10.4112	1384.51	24240.9	10.4187	-937.741	43744.9
304.318	10.4104	1379.52	24274.7	10.4179	-944.719	43722
304.343	10.4095	1373.52	24308.3	10.417	-951.697	43698.9
304.367	10.4087	1370.53	24341.9	10.4162	-958.675	43675.7
304.392	10.4079	1367.53	24375.4	10.4154	-965.653	43652.3
304.416	10.407	1364.54	24408.9	10.4145	-972.63	43628.7
304.44	10.4062	1362.54	24442.3	10.4137	-979.608	43604.9
304.465	10.4053	1361.54	24475.7	10.4129	-985.586	43581
304.489	10.4045	1358.55	24509	10.412	-991.564	43556.9
304.514	10.4037	1355.55	24542.2	10.4112	-996.542	43532.8
304.538	10.4028	1350.56	24575.3	10.4103	-1002.52	43508.4
304.563	10.402	1344.56	24608.3	10.4095	-1008.5	43484
304.587	10.4012	1338.57	24641.1	10.4087	-1014.48	43459.4
304.612	10.4003	1335.57	24673.8	10.4078	-1019.45	43434.6
304.636	10.3995	1331.58	24706.4	10.407	-1025.43	43409.7
304.66	10.3987	1326.58	24739	10.4062	-1031.41	43384.7
304.685	10.3978	1321.59	24771.4	10.4053	-1037.39	43359.5
304.709	10.397	1317.59	24803.7	10.4045	-1043.36	43334.2
304.734	10.3962	1313.59	24835.9	10.4037	-1050.34	43308.7
304.758	10.3953	1310.6	24868	10.4028	-1057.32	43283.1
304.783	10.3945	1306.6	24900	10.402	-1064.3	43257.2
304.807	10.3937	1302.61	24932	10.4012	-1070.28	43231.3
304.832	10.3928	1298.61	24963.8	10.4003	-1075.25	43205.2
304.856	10.392	1294.62	24995.5	10.3995	-1080.23	43178.9
304.881	10.3912	1290.62	25027.2	10.3987	-1085.21	43152.6
304.905	10.3903	1286.63	25058.7	10.3978	-1089.19	43126.1
304.929	10.3895	1282.63	25090.2	10.397	-1093.16	43099.6
304.954	10.3887	1278.64	25121.5	10.3962	-1097.14	43073
304.978	10.3878	1274.64	25152.7	10.3953	-1101.12	43046.2
305.003	10.387	1270.64	25183.9	10.3945	-1105.1	43019.4
305.027	10.3862	1266.65	25215	10.3937	-1110.08	42992.5
305.052	10.3853	1262.65	25245.9	10.3928	-1114.05	42965.4
305.076	10.3845	1258.66	25276.8	10.392	-1119.03	42938.2
305.101	10.3837	1254.66	25307.5	10.3912	-1123.01	42911
305.125	10.3828	1248.67	25338.1	10.3903	-1127.99	42883.6
305.149	10.382	1243.67	25368.6	10.3895	-1131.96	42856.1
305.174	10.3812	1239.68	25399	10.3887	-1134.94	42828.5
305.198	10.3803	1235.68	25429.3	10.3878	-1137.92	42800.9
305.223	10.3795	1231.68	25459.5	10.387	-1139.9	42773.2
305.247	10.3787	1226.69	25489.6	10.3862	-1142.88	42745.5
305.272	10.3778	1222.69	25519.6	10.3853	-1145.85	42717.7
305.296	10.377	1219.7	25549.5	10.3845	-1149.83	42689.7
305.321	10.3762	1214.7	25579.3	10.3837	-1153.81	42661.7
305.345	10.3754	1209.71	25608.9	10.3828	-1156.79	42633.6
305.37	10.3745	1206.71	25638.5	10.382	-1160.77	42605.4
305.394	10.3737	1203.72	25668	10.3812	-1163.74	42577.2
305.418	10.3729	1198.72	25697.4	10.3803	-1166.72	42548.8
305.443	10.372	1192.73	25726.7	10.3795	-1169.7	42520.4
305.467	10.3712	1187.73	25755.8	10.3787	-1173.68	42491.9
305.492	10.3704	1182.73	25784.8	10.3779	-1178.65	42463.3
305.516	10.3695	1178.74	25813.7	10.377	-1183.63	42434.5
305.541	10.3687	1172.74	25842.5	10.3762	-1187.61	42405.7
305.565	10.3679	1167.75	25871.1	10.3754	-1190.59	42376.8
305.59	10.3671	1161.75	25899.6	10.3745	-1194.57	42347.7
305.614	10.3662	1155.76	25927.9	10.3737	-1198.54	42318.6
305.638	10.3654	1149.76	25956.1	10.3729	-1201.52	42289.4
305.663	10.3646	1143.77	25984.2	10.372	-1204.5	42260.2
305.687	10.3637	1137.77	26012.1	10.3712	-1206.48	42230.9
305.712	10.3629	1130.78	26039.8	10.3704	-1207.45	42201.5
305.736	10.3621	1123.78	26067.4	10.3696	-1208.43	42172.2
305.761	10.3612	1114.78	26094.7	10.3687	-1211.41	42142.8
305.785	10.3604	1106.79	26121.8	10.3679	-1214.39	42113.3
305.81	10.3596	1098.79	26148.8	10.3671	-1218.37	42083.7
305.834	10.3588	1089.8	26175.5	10.3662	-1223.34	42053.9
305.859	10.3579	1079.8	26202	10.3654	-1228.32	42024.1
305.883	10.3571	1069.81	26228.2	10.3646	-1233.3	41994.1
305.907	10.3563	1061.81	26254.3	10.3638	-1238.28	41964
305.932	10.3555	1052.82	26280.1	10.3629	-1243.25	41933.8
305.956	10.3546	1043.82	26305.7	10.3621	-1246.23	41903.6
305.981	10.3538	1033.83	26331.1	10.3613	-1248.21	41873.2
306.005	10.353	1022.83	26356.2	10.3604	-1251.19	41842.8
306.03	10.3521	1012.83	26381	10.3596	-1255.17	41812.3
306.054	10.3513	1003.84	26405.7	10.3588	-1259.14	41781.7
306.079	10.3505	994.843	26430.1	10.358	-1261.12	41751.1
